"Fecha Hora","Fecha Hora(RAW)","Trafico suma (volumen)","Trafico suma (volumen)(RAW)","Trafico suma (velocidad)","Trafico suma (velocidad)(RAW)","Trafico in (volumen)","Trafico in (volumen)(RAW)","Trafico in (velocidad)","Trafico in (velocidad)(RAW)","Trafico out (volumen)","Trafico out (volumen)(RAW)","Trafico out (velocidad)","Trafico out (velocidad)(RAW)","Downtime","Downtime(RAW)","Cobertura","Cobertura(RAW)"
"16.10.2018 08:00:00 AM - 09:00:00 AM","43389.5833333333","191,332,862 KByte","195924850573.0724","435,428 kbit/s","54428558.8882","173,079,261 KByte","177233163721.6114","393,888 kbit/s","49235947.6623","18,253,600 KByte","18691686851.4611","41,541 kbit/s","5192611.2259","0 %","0.0000","100 %","0000009999"
"16.10.2018 09:00:00 AM - 10:00:00 AM","43389.6250000000","199,918,255 KByte","204716293244.9487","454,967 kbit/s","56870850.1738","179,358,095 KByte","183662688899.7394","408,177 kbit/s","51022090.6082","20,560,160 KByte","21053604345.2094","46,790 kbit/s","5848759.5655","0 %","0.0000","100 %","0000009999"
"16.10.2018 10:00:00 AM - 11:00:00 AM","43389.6666666667","244,720,400 KByte","250593689304.2400","556,923 kbit/s","69615352.7954","196,174,322 KByte","200882505430.2840","446,444 kbit/s","55805501.4266","48,546,078 KByte","49711183873.9560","110,479 kbit/s","13809851.3689","0 %","0.0000","100 %","0000009999"
"16.10.2018 11:00:00 AM - 12:00:00 PM","43389.7083333333","187,912,860 KByte","192422768819.0665","427,641 kbit/s","53455075.2197","156,913,369 KByte","160679289961.2067","357,094 kbit/s","44636731.8371","30,999,491 KByte","31743478857.8598","70,547 kbit/s","8818343.3826","0 %","0.0000","100 %","0000009999"
"16.10.2018 12:00:00 PM - 01:00:00 PM","43389.7500000000","209,575,006 KByte","214604806440.5247","476,945 kbit/s","59618076.8296","186,640,224 KByte","191119588940.3854","424,750 kbit/s","53093789.1191","22,934,783 KByte","23485217500.1393","52,194 kbit/s","6524287.7105","0 %","0.0000","100 %","0000009999"
"16.10.2018 01:00:00 PM - 02:00:00 PM","43389.7916666667","191,220,048 KByte","195809329466.3121","435,169 kbit/s","54396164.5215","166,474,628 KByte","170470019517.7178","378,855 kbit/s","47356861.1513","24,745,420 KByte","25339309948.5943","56,314 kbit/s","7039303.3702","0 %","0.0000","100 %","0000009999"
"16.10.2018 02:00:00 PM - 03:00:00 PM","43389.8333333333","220,728,808 KByte","226026298902.7037","502,320 kbit/s","62789966.6926","201,242,237 KByte","206072050974.9648","457,974 kbit/s","57246688.9022","19,486,570 KByte","19954247927.7390","44,346 kbit/s","5543277.7904","0 %","0.0000","100 %","0000009999"
"16.10.2018 03:00:00 PM - 04:00:00 PM","43389.8750000000","222,080,337 KByte","227410264932.6977","505,402 kbit/s","63175309.1069","193,505,887 KByte","198150027898.5579","440,374 kbit/s","55046720.3656","28,574,450 KByte","29260237034.1398","65,029 kbit/s","8128588.7412","0 %","0.0000","100 %","0000009999"
"16.10.2018 04:00:00 PM - 05:00:00 PM","43389.9166666667","227,116,541 KByte","232567337776.6392","516,858 kbit/s","64607242.7436","186,691,701 KByte","191172301767.3188","424,862 kbit/s","53107695.2775","40,424,840 KByte","41395036009.3205","91,996 kbit/s","11499547.4661","0 %","0.0000","100 %","0000009999"
"16.10.2018 05:00:00 PM - 06:00:00 PM","43389.9583333333","252,868,119 KByte","258936954122.1277","575,460 kbit/s","71932526.4526","194,911,529 KByte","199589405856.4296","443,567 kbit/s","55445814.0790","57,956,590 KByte","59347548265.6981","131,894 kbit/s","16486712.3737","0 %","0.0000","100 %","0000009999"
"16.10.2018 06:00:00 PM - 07:00:00 PM","43390.0000000000","199,264,775 KByte","204047129571.0090","453,477 kbit/s","56684639.3915","172,975,151 KByte","177126554659.1350","393,648 kbit/s","49206057.9270","26,289,624 KByte","26920574911.8739","59,829 kbit/s","7478581.4645","0 %","0.0000","100 %","0000009999"
"16.10.2018 07:00:00 PM - 08:00:00 PM","43390.0416666667","131,853,567 KByte","135018052505.1540","300,068 kbit/s","37508452.8596","106,949,663 KByte","109516454769.5084","243,392 kbit/s","30424026.3051","24,903,904 KByte","25501597735.6457","56,675 kbit/s","7084426.5546","0 %","0.0000","100 %","0000009999"
"16.10.2018 08:00:00 PM - 09:00:00 PM","43390.0833333333","211,092,271 KByte","216158485066.5666","480,395 kbit/s","60049361.3506","172,046,664 KByte","176175784313.4491","391,537 kbit/s","48942068.2709","39,045,606 KByte","39982700753.1175","88,858 kbit/s","11107293.0797","0 %","0.0000","100 %","0000009999"
"16.10.2018 09:00:00 PM - 10:00:00 PM","43390.1250000000","78,922,037 KByte","80816165862.2005","179,607 kbit/s","22450930.6000","61,961,333 KByte","63448405357.9528","141,009 kbit/s","17626123.8104","16,960,704 KByte","17367760504.2477","38,598 kbit/s","4824806.7896","0 %","0.0000","100 %","0000009999"
"16.10.2018 10:00:00 PM - 11:00:00 PM","43390.1666666667","10,342,092 KByte","10590302367.4706","23,536 kbit/s","2941995.8239","9,658,475 KByte","9890278288.7177","21,980 kbit/s","2747528.4854","683,617 KByte","700024078.7529","1,556 kbit/s","194467.3386","0 %","0.0000","100 %","0000009999"
"16.10.2018 11:00:00 PM - 12:00:00 AM","43390.2083333333","6,002,713 KByte","6146778308.8327","13,661 kbit/s","1707604.4362","5,760,098 KByte","5898340721.5653","13,109 kbit/s","1638587.2853","242,615 KByte","248437587.2674","552 kbit/s","69017.1509","0 %","0.0000","100 %","0000009999"
"17.10.2018 12:00:00 AM - 01:00:00 AM","43390.2500000000","4,327,889 KByte","4431757847.6722","9,849 kbit/s","1231156.7026","4,194,578 KByte","4295247587.5029","9,546 kbit/s","1193233.7096","133,311 KByte","136510260.1693","303 kbit/s","37922.9930","0 %","0.0000","100 %","0000009999"
"17.10.2018 01:00:00 AM - 02:00:00 AM","43390.2916666667","5,794,111 KByte","5933169866.8855","13,186 kbit/s","1648249.2518","5,653,270 KByte","5788948213.1242","12,865 kbit/s","1608184.1200","140,841 KByte","144221653.7613","321 kbit/s","40065.1318","0 %","0.0000","100 %","0000009999"
"17.10.2018 02:00:00 AM - 03:00:00 AM","43390.3333333333","3,125,107 KByte","3200109570.4297","7,112 kbit/s","888995.8775","2,500,118 KByte","2560120913.4846","5,690 kbit/s","711205.9409","624,989 KByte","639988656.9452","1,422 kbit/s","177789.9366","0 %","0.0000","100 %","0000009999"
"17.10.2018 03:00:00 AM - 04:00:00 AM","43390.3750000000","2,354,626 KByte","2411137199.6034","5,359 kbit/s","669819.8728","2,195,790 KByte","2248488710.0308","4,997 kbit/s","624635.7204","158,836 KByte","162648489.5726","361 kbit/s","45184.1524","0 %","0.0000","100 %","0000009999"
"17.10.2018 04:00:00 AM - 05:00:00 AM","43390.4166666667","1,117,945 KByte","1144775472.6341","2,544 kbit/s","318020.5719","1,058,432 KByte","1083834784.6488","2,409 kbit/s","301091.1453","59,512 KByte","60940687.9853","135 kbit/s","16929.4267","0 %","0.0000","100 %","0000009999"
"17.10.2018 05:00:00 AM - 06:00:00 AM","43390.4583333333","1,807,902 KByte","1851291843.0335","4,114 kbit/s","514294.8779","1,687,448 KByte","1727946323.8430","3,840 kbit/s","480029.0926","120,455 KByte","123345519.1905","274 kbit/s","34265.7852","0 %","0.0000","100 %","0000009999"
"17.10.2018 06:00:00 AM - 07:00:00 AM","43390.5000000000","47,533,834 KByte","48674646058.3667","108,176 kbit/s","13522049.6599","42,444,206 KByte","43462867023.9776","96,594 kbit/s","12074192.4976","5,089,628 KByte","5211779034.3891","11,583 kbit/s","1447857.1623","0 %","0.0000","100 %","0000009999"
"17.10.2018 07:00:00 AM - 08:00:00 AM","43390.5416666667","177,268,072 KByte","181522505504.6820","403,420 kbit/s","50427540.7203","156,461,168 KByte","160216236258.0742","356,069 kbit/s","44508590.0258","20,806,904 KByte","21306269246.6078","47,352 kbit/s","5918950.6945","0 %","0.0000","100 %","0000009999"
"17.10.2018 08:00:00 AM - 09:00:00 AM","43390.5833333333","219,042,489 KByte","224299508796.9924","498,486 kbit/s","62310784.7612","192,784,928 KByte","197411765772.2788","438,731 kbit/s","54841324.0508","26,257,562 KByte","26887743024.7136","59,756 kbit/s","7469460.7104","0 %","0.0000","100 %","0000009999"
"17.10.2018 09:00:00 AM - 10:00:00 AM","43390.6250000000","178,393,472 KByte","182674914868.5260","405,976 kbit/s","50746978.8952","152,039,833 KByte","155688789148.4665","346,002 kbit/s","43250249.7829","26,353,638 KByte","26986125720.0595","59,974 kbit/s","7496729.1123","0 %","0.0000","100 %","0000009999"
"17.10.2018 10:00:00 AM - 11:00:00 AM","43390.6666666667","234,628,608 KByte","240259694771.2233","533,955 kbit/s","66744366.1336","213,505,624 KByte","218629758966.5387","485,884 kbit/s","60735549.8976","21,122,984 KByte","21629935804.6846","48,071 kbit/s","6008816.2360","0 %","0.0000","100 %","0000009999"
"17.10.2018 11:00:00 AM - 12:00:00 PM","43390.7083333333","247,958,102 KByte","253909096261.9667","564,297 kbit/s","70537162.2969","201,862,097 KByte","206706787738.7785","459,393 kbit/s","57424135.0517","46,096,004 KByte","47202308523.1882","104,904 kbit/s","13113027.2452","0 %","0.0000","100 %","0000009999"
"17.10.2018 12:00:00 PM - 01:00:00 PM","43390.7500000000","216,884,991 KByte","222090231238.9009","493,579 kbit/s","61697386.4935","195,477,631 KByte","200169094241.0786","444,861 kbit/s","55607623.5436","21,407,360 KByte","21921136997.8223","48,718 kbit/s","6089762.9499","0 %","0.0000","100 %","0000009999"
"17.10.2018 01:00:00 PM - 02:00:00 PM","43390.7916666667","182,317,179 KByte","186692791274.9550","414,913 kbit/s","51864151.0355","167,594,992 KByte","171617271658.1869","381,409 kbit/s","47676099.5258","14,722,187 KByte","15075519616.7681","33,504 kbit/s","4188051.5097","0 %","0.0000","100 %","0000009999"
"17.10.2018 02:00:00 PM - 03:00:00 PM","43390.8333333333","203,503,307 KByte","208387386131.6400","463,119 kbit/s","57889887.5834","180,182,432 KByte","184506810241.3327","410,047 kbit/s","51255878.3020","23,320,875 KByte","23880575890.3073","53,072 kbit/s","6634009.2814","0 %","0.0000","100 %","0000009999"
"17.10.2018 03:00:00 PM - 04:00:00 PM","43390.8750000000","230,752,129 KByte","236290180217.4688","525,135 kbit/s","65641813.6610","194,568,270 KByte","199237908600.9735","442,789 kbit/s","55348629.6323","36,183,859 KByte","37052271616.4953","82,345 kbit/s","10293184.0288","0 %","0.0000","100 %","0000009999"
"17.10.2018 04:00:00 PM - 05:00:00 PM","43390.9166666667","235,185,824 KByte","240830283707.9744","535,223 kbit/s","66902876.2697","207,670,572 KByte","212654665621.3304","472,605 kbit/s","59075663.4223","27,515,252 KByte","28175618086.6439","62,618 kbit/s","7827212.8474","0 %","0.0000","100 %","0000009999"
"17.10.2018 05:00:00 PM - 06:00:00 PM","43390.9583333333","224,278,963 KByte","229661658167.7868","510,398 kbit/s","63799690.0234","199,894,330 KByte","204691793547.6575","454,905 kbit/s","56863096.2732","24,384,633 KByte","24969864620.1292","55,493 kbit/s","6936593.7501","0 %","0.0000","100 %","0000009999"
"17.10.2018 06:00:00 PM - 07:00:00 PM","43391.0000000000","224,715,330 KByte","230108498297.5597","511,391 kbit/s","63923821.5915","197,384,440 KByte","202121666979.2882","449,193 kbit/s","56149118.6781","27,330,890 KByte","27986831318.2715","62,198 kbit/s","7774702.9133","0 %","0.0000","100 %","0000009999"
"17.10.2018 07:00:00 PM - 08:00:00 PM","43391.0416666667","209,240,383 KByte","214262152272.0574","476,184 kbit/s","59523051.4834","186,352,801 KByte","190825268594.0730","424,097 kbit/s","53012173.0152","22,887,582 KByte","23436883677.9844","52,087 kbit/s","6510878.4682","0 %","0.0000","100 %","0000009999"
"17.10.2018 08:00:00 PM - 09:00:00 PM","43391.0833333333","188,908,944 KByte","193442758456.9781","429,909 kbit/s","53738577.7862","163,338,785 KByte","167258916037.2391","371,717 kbit/s","46464682.0672","25,570,159 KByte","26183842419.7390","58,191 kbit/s","7273895.7190","0 %","0.0000","100 %","0000009999"
"17.10.2018 09:00:00 PM - 10:00:00 PM","43391.1250000000","100,151,124 KByte","102554751118.6152","227,920 kbit/s","28490042.4535","92,585,619 KByte","94807674013.3262","210,703 kbit/s","26337879.3093","7,565,505 KByte","7747077105.2890","17,217 kbit/s","2152163.1442","0 %","0.0000","100 %","0000009999"
"17.10.2018 10:00:00 PM - 11:00:00 PM","43391.1666666667","8,734,766 KByte","8944400585.3500","19,878 kbit/s","2484762.7817","8,145,563 KByte","8341056545.9470","18,537 kbit/s","2317153.2478","589,203 KByte","603344039.4030","1,341 kbit/s","167609.5340","0 %","0.0000","100 %","0000009999"
"17.10.2018 11:00:00 PM - 12:00:00 AM","43391.2083333333","3,739,957 KByte","3829715548.6021","8,511 kbit/s","1063907.3995","3,434,723 KByte","3517156251.1765","7,817 kbit/s","977077.4130","305,234 KByte","312559297.4257","695 kbit/s","86829.9865","0 %","0.0000","100 %","0000009999"
"18.10.2018 12:00:00 AM - 01:00:00 AM","43391.2500000000","3,541,496 KByte","3626492146.3304","8,060 kbit/s","1007448.4805","3,361,561 KByte","3442238320.3765","7,650 kbit/s","956262.3123","179,935 KByte","184253825.9540","409 kbit/s","51186.1682","0 %","0.0000","100 %","0000009999"
"18.10.2018 01:00:00 AM - 02:00:00 AM","43391.2916666667","2,257,824 KByte","2312011486.4519","5,138 kbit/s","642280.7204","2,112,049 KByte","2162737802.1226","4,806 kbit/s","600812.2372","145,775 KByte","149273684.3293","332 kbit/s","41468.4832","0 %","0.0000","100 %","0000009999"
"18.10.2018 02:00:00 AM - 03:00:00 AM","43391.3333333333","2,804,784 KByte","2872098832.0068","6,383 kbit/s","797873.9369","2,677,021 KByte","2741269203.0081","6,092 kbit/s","761529.2436","127,763 KByte","130829628.9988","291 kbit/s","36344.6933","0 %","0.0000","100 %","0000009999"
"18.10.2018 03:00:00 AM - 04:00:00 AM","43391.3750000000","3,057,455 KByte","3130833814.3021","6,958 kbit/s","869748.5386","2,704,263 KByte","2769165080.3316","6,154 kbit/s","769276.6287","353,192 KByte","361668733.9705","804 kbit/s","100471.9099","0 %","0.0000","100 %","0000009999"
"18.10.2018 04:00:00 AM - 05:00:00 AM","43391.4166666667","2,207,516 KByte","2260496721.4177","5,024 kbit/s","627969.8311","2,104,337 KByte","2154840722.0935","4,789 kbit/s","598618.4149","103,180 KByte","105655999.3242","235 kbit/s","29351.4162","0 %","0.0000","100 %","0000009999"
"18.10.2018 05:00:00 AM - 06:00:00 AM","43391.4583333333","1,881,104 KByte","1926250977.4680","4,281 kbit/s","535121.7417","1,794,173 KByte","1837233044.2849","4,083 kbit/s","510392.1338","86,932 KByte","89017933.1831","198 kbit/s","24729.6079","0 %","0.0000","100 %","0000009999"
"18.10.2018 06:00:00 AM - 07:00:00 AM","43391.5000000000","37,747,479 KByte","38653418599.0793","85,904 kbit/s","10738015.2122","35,021,255 KByte","35861764951.2132","79,700 kbit/s","9962486.9297","2,726,224 KByte","2791653647.8661","6,204 kbit/s","775528.2825","0 %","0.0000","100 %","0000009999"
"18.10.2018 07:00:00 AM - 08:00:00 AM","43391.5416666667","128,475,801 KByte","131559219776.3572","292,384 kbit/s","36547984.0362","114,958,099 KByte","117717093502.5226","261,620 kbit/s","32702553.7354","13,517,701 KByte","13842126273.8346","30,763 kbit/s","3845430.3008","0 %","0.0000","100 %","0000009999"
"18.10.2018 08:00:00 AM - 09:00:00 AM","43391.5833333333","200,590,876 KByte","205405057205.3869","456,492 kbit/s","57061556.9603","167,607,491 KByte","171630070984.6433","381,431 kbit/s","47678860.5151","32,983,385 KByte","33774986220.7436","75,062 kbit/s","9382696.4452","0 %","0.0000","100 %","0000009999"
"18.10.2018 09:00:00 AM - 10:00:00 AM","43391.6250000000","219,837,728 KByte","225113833241.8358","500,295 kbit/s","62536831.7476","193,607,392 KByte","198253969729.7275","440,601 kbit/s","55075136.7419","26,230,335 KByte","26859863512.1083","59,694 kbit/s","7461695.0057","0 %","0.0000","100 %","0000009999"
"18.10.2018 10:00:00 AM - 11:00:00 AM","43391.6666666667","223,903,443 KByte","229277125265.2777","509,554 kbit/s","63694282.8512","196,546,585 KByte","201263702637.5686","447,296 kbit/s","55912019.9568","27,356,858 KByte","28013422627.7091","62,258 kbit/s","7782262.8944","0 %","0.0000","100 %","0000009999"
"18.10.2018 11:00:00 AM - 12:00:00 PM","43391.7083333333","186,125,428 KByte","190592438433.3258","423,575 kbit/s","52946903.3259","161,027,772 KByte","164892438673.6141","366,459 kbit/s","45807399.7132","25,097,656 KByte","25699999759.7116","57,116 kbit/s","7139503.6127","0 %","0.0000","100 %","0000009999"
"18.10.2018 12:00:00 PM - 01:00:00 PM","43391.7500000000","201,367,548 KByte","206200369426.8773","458,261 kbit/s","57282653.9509","169,569,619 KByte","173639290028.6164","385,897 kbit/s","48237155.8821","31,797,929 KByte","32561079398.2609","72,364 kbit/s","9045498.0688","0 %","0.0000","100 %","0000009999"
"18.10.2018 01:00:00 PM - 02:00:00 PM","43391.7916666667","191,043,745 KByte","195628795153.8960","434,767 kbit/s","54345860.8089","173,484,039 KByte","177647656441.2395","394,805 kbit/s","49350683.7907","17,559,706 KByte","17981138712.6564","39,961 kbit/s","4995177.0183","0 %","0.0000","100 %","0000009999"
"18.10.2018 02:00:00 PM - 03:00:00 PM","43391.8333333333","213,679,665 KByte","218807976967.4027","486,280 kbit/s","60785059.0236","190,742,728 KByte","195320553260.3894","434,082 kbit/s","54260230.9249","22,936,937 KByte","23487423707.0133","52,199 kbit/s","6524828.0987","0 %","0.0000","100 %","0000009999"
"18.10.2018 03:00:00 PM - 04:00:00 PM","43391.8750000000","218,668,367 KByte","223916408240.5096","497,640 kbit/s","62205050.0022","194,276,159 KByte","198938786559.4890","442,129 kbit/s","55266147.1419","24,392,209 KByte","24977621681.0207","55,511 kbit/s","6938902.8603","0 %","0.0000","100 %","0000009999"
"18.10.2018 04:00:00 PM - 05:00:00 PM","43391.9166666667","217,230,165 KByte","222443689286.9195","494,362 kbit/s","61795234.9472","188,021,075 KByte","192533580595.9700","427,889 kbit/s","53486155.9179","29,209,091 KByte","29910108690.9494","66,473 kbit/s","8309079.0293","0 %","0.0000","100 %","0000009999"
"18.10.2018 05:00:00 PM - 06:00:00 PM","43391.9583333333","230,648,337 KByte","236183897304.1321","524,901 kbit/s","65612652.6332","200,618,974 KByte","205433829300.2175","456,561 kbit/s","57070184.0169","30,029,363 KByte","30750068003.9146","68,340 kbit/s","8542468.6163","0 %","0.0000","100 %","0000009999"
"18.10.2018 06:00:00 PM - 07:00:00 PM","43392.0000000000","227,544,407 KByte","233005472976.0385","517,833 kbit/s","64729136.5881","201,532,176 KByte","206368948054.0066","458,636 kbit/s","57329485.2499","26,012,231 KByte","26636524922.0318","59,197 kbit/s","7399651.3382","0 %","0.0000","100 %","0000009999"
"18.10.2018 07:00:00 PM - 08:00:00 PM","43392.0416666667","207,245,048 KByte","212218929223.3407","471,636 kbit/s","58954451.6706","184,724,442 KByte","189157828262.3519","420,385 kbit/s","52548074.2233","22,520,606 KByte","23061100960.9888","51,251 kbit/s","6406377.4473","0 %","0.0000","100 %","0000009999"
"18.10.2018 08:00:00 PM - 09:00:00 PM","43392.0833333333","158,209,875 KByte","162006912351.9212","360,049 kbit/s","45006170.6805","141,569,953 KByte","144967631725.9088","322,181 kbit/s","40272590.1129","16,639,922 KByte","17039280626.0124","37,869 kbit/s","4733580.5676","0 %","0.0000","100 %","0000009999"
"18.10.2018 09:00:00 PM - 10:00:00 PM","43392.1250000000","90,432,382 KByte","92602758992.0173","205,799 kbit/s","25724917.9777","83,487,041 KByte","85490730149.8551","189,994 kbit/s","23749206.2321","6,945,341 KByte","7112028842.1623","15,806 kbit/s","1975711.7456","0 %","0.0000","100 %","0000009999"
"18.10.2018 10:00:00 PM - 11:00:00 PM","43392.1666666667","10,244,707 KByte","10490579874.0029","23,315 kbit/s","2914325.2068","9,159,843 KByte","9379679413.8864","20,846 kbit/s","2605712.5989","1,084,864 KByte","1110900460.1166","2,469 kbit/s","308612.6079","0 %","0.0000","100 %","0000009999"
"18.10.2018 11:00:00 PM - 12:00:00 AM","43392.2083333333","3,331,846 KByte","3411810678.2113","7,582 kbit/s","947806.8051","3,028,234 KByte","3100912058.9664","6,892 kbit/s","861438.6403","303,612 KByte","310898619.2449","691 kbit/s","86368.1648","0 %","0.0000","100 %","0000009999"
"19.10.2018 12:00:00 AM - 01:00:00 AM","43392.2500000000","2,628,545 KByte","2691630484.3708","5,982 kbit/s","747731.2144","2,505,657 KByte","2565792616.7859","5,702 kbit/s","712773.6294","122,889 KByte","125837867.5850","280 kbit/s","34957.5850","0 %","0.0000","100 %","0000009999"
"19.10.2018 01:00:00 AM - 02:00:00 AM","43392.2916666667","1,893,447 KByte","1938890050.5144","4,309 kbit/s","538629.9440","1,813,699 KByte","1857227349.5786","4,128 kbit/s","515943.7808","79,749 KByte","81662700.9358","181 kbit/s","22686.1632","0 %","0.0000","100 %","0000009999"
"19.10.2018 02:00:00 AM - 03:00:00 AM","43392.3333333333","2,633,998 KByte","2697213515.6217","5,994 kbit/s","749284.2542","2,518,827 KByte","2579278908.8337","5,732 kbit/s","716522.0931","115,171 KByte","117934606.7880","262 kbit/s","32762.1612","0 %","0.0000","100 %","0000009999"
"19.10.2018 03:00:00 AM - 04:00:00 AM","43392.3750000000","2,397,799 KByte","2455345852.4153","5,457 kbit/s","682106.8305","2,164,917 KByte","2216874752.8593","4,927 kbit/s","615858.4176","232,882 KByte","238471099.5559","530 kbit/s","66248.4129","0 %","0.0000","100 %","0000009999"
"19.10.2018 04:00:00 AM - 05:00:00 AM","43392.4166666667","3,085,602 KByte","3159655963.7979","7,022 kbit/s","877760.2353","2,952,882 KByte","3023751084.2123","6,720 kbit/s","840005.5239","132,720 KByte","135904879.5856","302 kbit/s","37754.7114","0 %","0.0000","100 %","0000009999"
"19.10.2018 05:00:00 AM - 06:00:00 AM","43392.4583333333","2,873,601 KByte","2942567807.7431","6,540 kbit/s","817450.3382","2,717,133 KByte","2782344062.0918","6,184 kbit/s","772939.9093","156,469 KByte","160223745.6513","356 kbit/s","44510.4289","0 %","0.0000","100 %","0000009999"
"19.10.2018 06:00:00 AM - 07:00:00 AM","43392.5000000000","46,484,087 KByte","47599705026.7302","105,787 kbit/s","13223315.6910","38,763,612 KByte","39693938892.4467","88,217 kbit/s","11027074.3212","7,720,475 KByte","7905766134.2835","17,570 kbit/s","2196241.3699","0 %","0.0000","100 %","0000009999"
"19.10.2018 07:00:00 AM - 08:00:00 AM","43392.5416666667","164,433,291 KByte","168379690212.3339","374,212 kbit/s","46776553.9557","141,008,670 KByte","144392878255.2684","320,903 kbit/s","40112921.2913","23,424,621 KByte","23986811957.0655","53,309 kbit/s","6663632.6645","0 %","0.0000","100 %","0000009999"
"19.10.2018 08:00:00 AM - 09:00:00 AM","43392.5833333333","161,747,398 KByte","165629335956.8216","368,101 kbit/s","46012622.3263","147,356,072 KByte","150892617562.1803","335,350 kbit/s","41918691.4178","14,391,327 KByte","14736718394.6412","32,751 kbit/s","4093930.9085","0 %","0.0000","100 %","0000009999"
"19.10.2018 09:00:00 AM - 10:00:00 AM","43392.6250000000","197,950,458 KByte","202701268684.0413","450,490 kbit/s","56311226.2503","182,078,974 KByte","186448869258.7248","414,370 kbit/s","51796244.4394","15,871,484 KByte","16252399425.3166","36,120 kbit/s","4514981.8109","0 %","0.0000","100 %","0000009999"
"19.10.2018 10:00:00 AM - 11:00:00 AM","43392.6666666667","209,015,766 KByte","214032143894.1268","475,667 kbit/s","59458328.1646","189,704,173 KByte","194257073482.2386","431,718 kbit/s","53964795.2558","19,311,592 KByte","19775070411.8883","43,948 kbit/s","5493532.9088","0 %","0.0000","100 %","0000009999"
"19.10.2018 11:00:00 AM - 12:00:00 PM","43392.7083333333","194,352,043 KByte","199016491718.3634","442,301 kbit/s","55287580.4155","175,770,020 KByte","179988500910.7254","400,012 kbit/s","50001528.1751","18,582,022 KByte","19027990807.6379","42,288 kbit/s","5286052.2404","0 %","0.0000","100 %","0000009999"
"19.10.2018 12:00:00 PM - 01:00:00 PM","43392.7500000000","189,424,751 KByte","193970945003.6404","431,085 kbit/s","53885607.8884","173,347,732 KByte","177508077846.6354","394,497 kbit/s","49312182.7070","16,077,019 KByte","16462867157.0050","36,587 kbit/s","4573425.1814","0 %","0.0000","100 %","0000009999"
"19.10.2018 01:00:00 PM - 02:00:00 PM","43392.7916666667","171,222,033 KByte","175331362229.3661","389,661 kbit/s","48707621.0401","156,557,326 KByte","160314701988.7131","356,288 kbit/s","44535944.1251","14,664,707 KByte","15016660240.6531","33,373 kbit/s","4171676.9150","0 %","0.0000","100 %","0000009999"
"19.10.2018 02:00:00 PM - 03:00:00 PM","43392.8333333333","174,486,353 KByte","178674025583.5083","397,086 kbit/s","49635810.0907","162,216,408 KByte","166109602231.8473","369,163 kbit/s","46145401.6256","12,269,945 KByte","12564423351.6610","27,923 kbit/s","3490408.4651","0 %","0.0000","100 %","0000009999"
"19.10.2018 03:00:00 PM - 04:00:00 PM","43392.8750000000","182,962,172 KByte","187353264393.9540","416,380 kbit/s","52047489.0390","167,561,587 KByte","171583065221.8412","381,332 kbit/s","47666464.3944","15,400,585 KByte","15770199172.1127","35,048 kbit/s","4381024.6446","0 %","0.0000","100 %","0000009999"
"19.10.2018 04:00:00 PM - 05:00:00 PM","43392.9166666667","142,597,659 KByte","146020002750.6878","324,518 kbit/s","40564717.6279","129,101,688 KByte","132200128237.5241","293,804 kbit/s","36725522.3346","13,495,971 KByte","13819874513.1637","30,714 kbit/s","3839195.2932","0 %","0.0000","100 %","0000009999"
"19.10.2018 05:00:00 PM - 06:00:00 PM","43392.9583333333","146,956,188 KByte","150483136545.0452","334,438 kbit/s","41804703.3603","134,214,760 KByte","137435914479.7496","305,441 kbit/s","38180142.7575","12,741,428 KByte","13047222065.2955","28,996 kbit/s","3624560.6029","0 %","0.0000","100 %","0000009999"
"19.10.2018 06:00:00 PM - 07:00:00 PM","43393.0000000000","162,891,109 KByte","166800495989.6447","370,699 kbit/s","46337332.5526","147,590,163 KByte","151132326994.5482","335,878 kbit/s","41984700.6680","15,300,946 KByte","15668168995.0965","34,821 kbit/s","4352631.8846","0 %","0.0000","100 %","0000009999"
"19.10.2018 07:00:00 PM - 08:00:00 PM","43393.0416666667","135,260,692 KByte","138506949007.7799","307,816 kbit/s","38477038.2800","121,142,734 KByte","124050160109.2133","275,688 kbit/s","34460962.3803","14,117,958 KByte","14456788898.5666","32,129 kbit/s","4016075.8997","0 %","0.0000","100 %","0000009999"
"19.10.2018 08:00:00 PM - 09:00:00 PM","43393.0833333333","87,236,703 KByte","89330384137.1872","198,527 kbit/s","24815925.7212","79,955,795 KByte","81874733764.3251","181,958 kbit/s","22744750.6374","7,280,909 KByte","7455650372.8621","16,569 kbit/s","2071175.0839","0 %","0.0000","100 %","0000009999"
"19.10.2018 09:00:00 PM - 10:00:00 PM","43393.1250000000","62,010,944 KByte","63499206649.9687","141,122 kbit/s","17640236.5349","55,982,494 KByte","57326074099.2440","127,403 kbit/s","15925325.0565","6,028,450 KByte","6173132550.7247","13,719 kbit/s","1714911.4784","0 %","0.0000","100 %","0000009999"
"19.10.2018 10:00:00 PM - 11:00:00 PM","43393.1666666667","10,047,810 KByte","10288957607.8244","22,866 kbit/s","2858297.8509","9,112,771 KByte","9331477334.6999","20,738 kbit/s","2592307.4647","935,039 KByte","957480273.1245","2,128 kbit/s","265990.3861","0 %","0.0000","100 %","0000009999"
