"Fecha Hora","Fecha Hora(RAW)","Trafico suma (volumen)","Trafico suma (volumen)(RAW)","Trafico suma (velocidad)","Trafico suma (velocidad)(RAW)","Trafico in (volumen)","Trafico in (volumen)(RAW)","Trafico in (velocidad)","Trafico in (velocidad)(RAW)","Trafico out (volumen)","Trafico out (volumen)(RAW)","Trafico out (velocidad)","Trafico out (velocidad)(RAW)","Downtime","Downtime(RAW)","Cobertura","Cobertura(RAW)"
"24.03.2019 01:00:00 PM - 02:00:00 PM","43548.7916666667","2,809,297 KByte","2876720549.6738","6,393 kbit/s","799157.8579","2,495,951 KByte","2555853650.7743","5,680 kbit/s","710020.4881","313,347 KByte","320866898.8995","713 kbit/s","89137.3699","0 %","0.0000","100 %","0000009999"
"24.03.2019 02:00:00 PM - 03:00:00 PM","43548.8333333333","3,218,312 KByte","3295551407.4588","7,324 kbit/s","915494.5225","2,885,448 KByte","2954698884.9186","6,566 kbit/s","820806.6907","332,864 KByte","340852522.5401","758 kbit/s","94687.8318","0 %","0.0000","100 %","0000009999"
"24.03.2019 03:00:00 PM - 04:00:00 PM","43548.8750000000","2,757,250 KByte","2823424289.1617","6,275 kbit/s","784345.5294","2,466,286 KByte","2525476601.9554","5,613 kbit/s","701575.8453","290,965 KByte","297947687.2064","662 kbit/s","82769.6841","0 %","0.0000","100 %","0000009999"
"24.03.2019 04:00:00 PM - 05:00:00 PM","43548.9166666667","2,664,119 KByte","2728058232.1349","6,063 kbit/s","757855.0028","2,374,011 KByte","2430987480.6760","5,403 kbit/s","675328.7017","290,108 KByte","297070751.4590","660 kbit/s","82526.3011","0 %","0.0000","100 %","0000009999"
"24.03.2019 05:00:00 PM - 06:00:00 PM","43548.9583333333","2,953,787 KByte","3024677406.0827","6,722 kbit/s","840262.8584","2,632,195 KByte","2695367475.6020","5,990 kbit/s","748779.7459","321,592 KByte","329309930.4807","732 kbit/s","91483.1125","0 %","0.0000","100 %","0000009999"
"24.03.2019 06:00:00 PM - 07:00:00 PM","43549.0000000000","2,820,593 KByte","2888287724.7733","6,419 kbit/s","802369.0099","2,494,039 KByte","2553895526.8900","5,676 kbit/s","709474.5470","326,555 KByte","334392197.8833","743 kbit/s","92894.4628","0 %","0.0000","100 %","0000009999"
"24.03.2019 07:00:00 PM - 08:00:00 PM","43549.0416666667","2,989,393 KByte","3061138859.9607","6,803 kbit/s","850380.1285","2,665,603 KByte","2729577263.1343","6,066 kbit/s","758272.7769","323,791 KByte","331561596.8263","737 kbit/s","92107.3516","0 %","0.0000","100 %","0000009999"
"24.03.2019 08:00:00 PM - 09:00:00 PM","43549.0833333333","3,232,388 KByte","3309965780.7405","7,356 kbit/s","919509.0107","2,768,723 KByte","2835172024.9808","6,301 kbit/s","787611.2312","463,666 KByte","474793755.7597","1,055 kbit/s","131897.7795","0 %","0.0000","100 %","0000009999"
"24.03.2019 09:00:00 PM - 10:00:00 PM","43549.1250000000","3,366,614 KByte","3447412262.8248","7,662 kbit/s","957689.0044","3,015,314 KByte","3087681469.9649","6,862 kbit/s","857756.0116","351,300 KByte","359730792.8599","799 kbit/s","99932.9928","0 %","0.0000","100 %","0000009999"
"24.03.2019 10:00:00 PM - 11:00:00 PM","43549.1666666667","3,167,614 KByte","3243636597.8934","7,209 kbit/s","901090.2630","2,762,186 KByte","2828478044.9124","6,286 kbit/s","785758.1910","405,428 KByte","415158552.9810","923 kbit/s","115332.0720","0 %","0.0000","100 %","0000009999"
"24.03.2019 11:00:00 PM - 12:00:00 AM","43549.2083333333","2,602,108 KByte","2664558145.9752","5,922 kbit/s","740216.7253","2,291,523 KByte","2346519049.0802","5,215 kbit/s","651865.1691","310,585 KByte","318039096.8950","707 kbit/s","88351.5562","0 %","0.0000","100 %","0000009999"
"25.03.2019 12:00:00 AM - 01:00:00 AM","43549.2500000000","2,136,328 KByte","2187599509.4286","4,862 kbit/s","607710.4206","1,906,851 KByte","1952615453.0758","4,339 kbit/s","542432.3571","229,477 KByte","234984056.3528","522 kbit/s","65278.0635","0 %","0.0000","100 %","0000009999"
"25.03.2019 01:00:00 AM - 02:00:00 AM","43549.2916666667","1,357,477 KByte","1390056324.5201","3,089 kbit/s","386158.9367","1,163,923 KByte","1191857083.1169","2,649 kbit/s","331099.0036","193,554 KByte","198199241.4032","440 kbit/s","55059.9332","0 %","0.0000","100 %","0000009999"
"25.03.2019 02:00:00 AM - 03:00:00 AM","43549.3333333333","2,413,217 KByte","2471133862.1580","5,492 kbit/s","686489.0010","1,738,151 KByte","1779866301.6710","3,956 kbit/s","494452.6308","675,066 KByte","691267560.4870","1,536 kbit/s","192036.3701","0 %","0.0000","100 %","0000009999"
"25.03.2019 03:00:00 AM - 04:00:00 AM","43549.3750000000","1,381,258 KByte","1414408358.0367","3,143 kbit/s","392925.0458","1,173,134 KByte","1201289173.3087","2,670 kbit/s","333720.1740","208,124 KByte","213119184.7280","474 kbit/s","59204.8717","0 %","0.0000","100 %","0000009999"
"25.03.2019 04:00:00 AM - 05:00:00 AM","43549.4166666667","945,302 KByte","967989213.8243","2,151 kbit/s","268907.5547","814,578 KByte","834127506.7334","1,854 kbit/s","231720.7516","130,724 KByte","133861707.0908","297 kbit/s","37186.8031","0 %","0.0000","100 %","0000009999"
"25.03.2019 05:00:00 AM - 06:00:00 AM","43549.4583333333","1,062,507 KByte","1088006808.8314","2,418 kbit/s","302248.4614","921,464 KByte","943578791.6919","2,097 kbit/s","262126.3356","141,043 KByte","144428017.1395","321 kbit/s","40122.1257","0 %","0.0000","100 %","0000009999"
"25.03.2019 06:00:00 AM - 07:00:00 AM","43549.5000000000","5,405,108 KByte","5534830733.9229","12,301 kbit/s","1537585.3848","4,784,078 KByte","4898896030.6268","10,887 kbit/s","1360921.6434","621,030 KByte","635934703.2962","1,413 kbit/s","176663.7414","0 %","0.0000","100 %","0000009999"
"25.03.2019 07:00:00 AM - 08:00:00 AM","43549.5416666667","17,046,351 KByte","17455463150.4594","38,793 kbit/s","4849130.3884","14,980,068 KByte","15339590031.0518","34,091 kbit/s","4261340.5055","2,066,282 KByte","2115873119.4076","4,702 kbit/s","587789.8829","0 %","0.0000","100 %","0000009999"
"25.03.2019 08:00:00 AM - 09:00:00 AM","43549.5833333333","31,991,042 KByte","32758826661.1230","72,802 kbit/s","9100306.0382","28,258,416 KByte","28936617668.3187","64,308 kbit/s","8038507.5820","3,732,626 KByte","3822208992.8043","8,494 kbit/s","1061798.4562","0 %","0.0000","100 %","0000009999"
"25.03.2019 09:00:00 AM - 10:00:00 AM","43549.6250000000","31,749,229 KByte","32511210291.1934","72,253 kbit/s","9031669.4746","29,209,307 KByte","29910330781.3046","66,473 kbit/s","8309140.7264","2,539,921 KByte","2600879509.8889","5,780 kbit/s","722528.7483","0 %","0.0000","100 %","0000009999"
"25.03.2019 10:00:00 AM - 11:00:00 AM","43549.6666666667","36,832,669 KByte","37716652565.8559","83,822 kbit/s","10477691.9713","29,615,900 KByte","30326682074.0514","67,398 kbit/s","8424757.0149","7,216,768 KByte","7389970491.8045","16,423 kbit/s","2052934.9564","0 %","0.0000","100 %","0000009999"
"25.03.2019 11:00:00 AM - 12:00:00 PM","43549.7083333333","41,318,515 KByte","42310158970.3162","94,030 kbit/s","11753703.4640","36,414,365 KByte","37288309310.8843","82,869 kbit/s","10358640.5955","4,904,150 KByte","5021849659.4319","11,161 kbit/s","1395062.8684","0 %","0.0000","100 %","0000009999"
"25.03.2019 12:00:00 PM - 01:00:00 PM","43549.7500000000","43,757,104 KByte","44807274337.1623","99,579 kbit/s","12447433.2274","38,568,509 KByte","39494153618.4746","87,772 kbit/s","10971451.5625","5,188,594 KByte","5313120718.6878","11,808 kbit/s","1475981.6649","0 %","0.0000","100 %","0000009999"
"25.03.2019 01:00:00 PM - 02:00:00 PM","43549.7916666667","44,403,536 KByte","45469221298.5048","101,051 kbit/s","12631321.6857","38,166,272 KByte","39082262609.4131","86,856 kbit/s","10857028.4937","6,237,264 KByte","6386958689.0917","14,194 kbit/s","1774293.1920","0 %","0.0000","100 %","0000009999"
"25.03.2019 02:00:00 PM - 03:00:00 PM","43549.8333333333","38,982,259 KByte","39917833587.9683","88,714 kbit/s","11089211.2087","36,607,750 KByte","37486336358.1793","83,310 kbit/s","10413739.0222","2,374,509 KByte","2431497229.7890","5,404 kbit/s","675472.1865","0 %","0.0000","100 %","0000009999"
"25.03.2019 03:00:00 PM - 04:00:00 PM","43549.8750000000","33,957,894 KByte","34772883666.1843","77,279 kbit/s","9659885.6762","29,206,741 KByte","29907702977.1663","66,467 kbit/s","8308341.4758","4,751,153 KByte","4865180689.0180","10,812 kbit/s","1351544.2004","0 %","0.0000","100 %","0000009999"
"25.03.2019 04:00:00 PM - 05:00:00 PM","43549.9166666667","40,124,515 KByte","41087503680.0184","91,313 kbit/s","11414114.9370","34,242,730 KByte","35064555369.3004","77,928 kbit/s","9740938.9560","5,881,785 KByte","6022948310.7180","13,385 kbit/s","1673175.9810","0 %","0.0000","100 %","0000009999"
"25.03.2019 05:00:00 PM - 06:00:00 PM","43549.9583333333","36,580,474 KByte","37458405747.4649","83,248 kbit/s","10405979.8726","32,683,213 KByte","33467609688.3786","74,379 kbit/s","9297333.0245","3,897,262 KByte","3990796059.0863","8,869 kbit/s","1108646.8481","0 %","0.0000","100 %","0000009999"
"25.03.2019 06:00:00 PM - 07:00:00 PM","43550.0000000000","24,050,416 KByte","24627626441.2233","54,733 kbit/s","6841577.4762","21,495,013 KByte","22010893000.8297","48,917 kbit/s","6114646.4985","2,555,404 KByte","2616733440.3937","5,815 kbit/s","726930.9777","0 %","0.0000","100 %","0000009999"
"25.03.2019 07:00:00 PM - 08:00:00 PM","43550.0416666667","21,980,656 KByte","22508191491.5900","50,022 kbit/s","6252744.3702","19,382,536 KByte","19847716522.1855","44,109 kbit/s","5513668.1146","2,598,120 KByte","2660474969.4045","5,913 kbit/s","739076.2556","0 %","0.0000","100 %","0000009999"
"25.03.2019 08:00:00 PM - 09:00:00 PM","43550.0833333333","14,638,496 KByte","14989819511.0940","33,313 kbit/s","4164185.7686","12,865,571 KByte","13174345026.4252","29,279 kbit/s","3659845.2722","1,772,924 KByte","1815474484.6688","4,035 kbit/s","504340.4963","0 %","0.0000","100 %","0000009999"
"25.03.2019 09:00:00 PM - 10:00:00 PM","43550.1250000000","10,805,542 KByte","11064874593.6860","24,591 kbit/s","3073866.5856","9,719,277 KByte","9952540075.8813","22,119 kbit/s","2764855.5908","1,086,264 KByte","1112334517.8047","2,472 kbit/s","309010.9949","0 %","0.0000","100 %","0000009999"
"25.03.2019 10:00:00 PM - 11:00:00 PM","43550.1666666667","6,312,711 KByte","6464215765.7133","14,366 kbit/s","1795760.1489","5,140,676 KByte","5264052217.3235","11,699 kbit/s","1462354.5278","1,172,035 KByte","1200163548.3898","2,667 kbit/s","333405.6211","0 %","0.0000","100 %","0000009999"
"25.03.2019 11:00:00 PM - 12:00:00 AM","43550.2083333333","2,893,040 KByte","2962472957.9487","6,584 kbit/s","822980.0227","2,578,074 KByte","2639948263.6225","5,867 kbit/s","733382.1145","314,966 KByte","322524694.3262","717 kbit/s","89597.9082","0 %","0.0000","100 %","0000009999"
"26.03.2019 12:00:00 AM - 01:00:00 AM","43550.2500000000","2,644,888 KByte","2708364812.7763","6,019 kbit/s","752386.2580","2,397,606 KByte","2455148770.1217","5,456 kbit/s","682042.6064","247,281 KByte","253216042.6547","563 kbit/s","70343.6516","0 %","0.0000","100 %","0000009999"
"26.03.2019 01:00:00 AM - 02:00:00 AM","43550.2916666667","2,767,058 KByte","2833467590.6887","6,297 kbit/s","787139.9257","2,160,376 KByte","2212225153.3050","4,916 kbit/s","614558.2002","606,682 KByte","621242437.3837","1,381 kbit/s","172581.7255","0 %","0.0000","100 %","0000009999"
"26.03.2019 02:00:00 AM - 03:00:00 AM","43550.3333333333","2,998,016 KByte","3069968682.5240","6,823 kbit/s","852837.7793","2,791,295 KByte","2858286017.5586","6,352 kbit/s","794032.3019","206,721 KByte","211682664.9654","470 kbit/s","58805.4774","0 %","0.0000","100 %","0000009999"
"26.03.2019 03:00:00 AM - 04:00:00 AM","43550.3750000000","1,820,039 KByte","1863719796.0318","4,142 kbit/s","517741.6503","1,575,951 KByte","1613773804.7183","3,586 kbit/s","448306.6149","244,088 KByte","249945991.3136","555 kbit/s","69435.0354","0 %","0.0000","100 %","0000009999"
"26.03.2019 04:00:00 AM - 05:00:00 AM","43550.4166666667","1,087,910 KByte","1114020344.9588","2,476 kbit/s","309475.8855","945,676 KByte","968372062.4447","2,152 kbit/s","269014.6575","142,235 KByte","145648282.5141","324 kbit/s","40461.2280","0 %","0.0000","100 %","0000009999"
"26.03.2019 05:00:00 AM - 06:00:00 AM","43550.4583333333","1,954,560 KByte","2001469363.1674","4,448 kbit/s","556010.0462","1,814,629 KByte","1858180215.9394","4,130 kbit/s","516204.1881","139,931 KByte","143289147.2280","318 kbit/s","39805.8581","0 %","0.0000","100 %","0000009999"
"26.03.2019 06:00:00 AM - 07:00:00 AM","43550.5000000000","4,485,125 KByte","4592767700.6637","10,207 kbit/s","1275878.6731","4,027,883 KByte","4124552370.0189","9,166 kbit/s","1145807.6584","457,242 KByte","468215330.6448","1,041 kbit/s","130071.0146","0 %","0.0000","100 %","0000009999"
"26.03.2019 07:00:00 AM - 08:00:00 AM","43550.5416666667","17,079,275 KByte","17489177701.7502","38,868 kbit/s","4858509.7930","15,944,532 KByte","16327200835.0434","36,286 kbit/s","4535711.5413","1,134,743 KByte","1161976866.7068","2,582 kbit/s","322798.2517","0 %","0.0000","100 %","0000009999"
"26.03.2019 08:00:00 AM - 09:00:00 AM","43550.5833333333","26,608,702 KByte","27247311033.7673","60,555 kbit/s","7569370.3423","23,775,871 KByte","24346492018.1243","54,108 kbit/s","6763515.6509","2,832,831 KByte","2900819015.6430","6,447 kbit/s","805854.6914","0 %","0.0000","100 %","0000009999"
"26.03.2019 09:00:00 AM - 10:00:00 AM","43550.6250000000","31,558,617 KByte","32316023368.1775","71,819 kbit/s","8977396.3370","25,216,249 KByte","25821438522.9168","57,386 kbit/s","7173199.6530","6,342,368 KByte","6494584845.2607","14,434 kbit/s","1804196.6840","0 %","0.0000","100 %","0000009999"
"26.03.2019 10:00:00 AM - 11:00:00 AM","43550.6666666667","39,889,202 KByte","40846543047.0568","90,778 kbit/s","11347270.6038","33,537,498 KByte","34342398231.0688","76,323 kbit/s","9540403.1000","6,351,704 KByte","6504144815.9880","14,455 kbit/s","1806867.5038","0 %","0.0000","100 %","0000009999"
"26.03.2019 11:00:00 AM - 12:00:00 PM","43550.7083333333","43,285,740 KByte","44324597517.7155","98,507 kbit/s","12313380.1105","33,200,692 KByte","33997508259.3077","75,556 kbit/s","9444513.1023","10,085,048 KByte","10327089258.4078","22,951 kbit/s","2868867.0083","0 %","0.0000","100 %","0000009999"
"26.03.2019 12:00:00 PM - 01:00:00 PM","43550.7500000000","43,438,853 KByte","44481385090.3699","98,856 kbit/s","12357038.7063","34,611,540 KByte","35442216949.7867","78,767 kbit/s","9845935.4581","8,827,313 KByte","9039168140.5832","20,089 kbit/s","2511103.2482","0 %","0.0000","100 %","0000009999"
"26.03.2019 01:00:00 PM - 02:00:00 PM","43550.7916666667","46,768,497 KByte","47890941414.9535","106,433 kbit/s","13304111.0020","38,535,452 KByte","39460302690.6163","87,697 kbit/s","10962078.2481","8,233,046 KByte","8430638724.3372","18,736 kbit/s","2342032.7538","0 %","0.0000","100 %","0000009999"
"26.03.2019 02:00:00 PM - 03:00:00 PM","43550.8333333333","48,882,825 KByte","50056013115.0439","111,244 kbit/s","13905452.3702","44,550,148 KByte","45619351599.7730","101,384 kbit/s","12672957.3802","4,332,677 KByte","4436661515.2710","9,860 kbit/s","1232494.9900","0 %","0.0000","100 %","0000009999"
"26.03.2019 03:00:00 PM - 04:00:00 PM","43550.8750000000","44,787,102 KByte","45861992466.1484","101,923 kbit/s","12740433.2743","40,684,301 KByte","41660724085.5420","92,587 kbit/s","11573323.5045","4,102,801 KByte","4201268380.6065","9,337 kbit/s","1167109.7698","0 %","0.0000","100 %","0000009999"
"26.03.2019 04:00:00 PM - 05:00:00 PM","43550.9166666667","42,566,789 KByte","43588392443.1745","96,871 kbit/s","12108929.5031","39,213,291 KByte","40154409907.6718","89,240 kbit/s","11154963.3184","3,353,499 KByte","3433982535.5027","7,632 kbit/s","953966.1847","0 %","0.0000","100 %","0000009999"
"26.03.2019 05:00:00 PM - 06:00:00 PM","43550.9583333333","36,054,014 KByte","36919310262.6035","82,050 kbit/s","10256190.1549","32,533,118 KByte","33313912455.0528","74,037 kbit/s","9254610.0811","3,520,896 KByte","3605397807.5507","8,013 kbit/s","1001580.0738","0 %","0.0000","100 %","0000009999"
"26.03.2019 06:00:00 PM - 07:00:00 PM","43551.0000000000","43,632,465 KByte","44679644390.0310","99,295 kbit/s","12411874.2663","32,375,759 KByte","33152777225.6997","73,678 kbit/s","9209744.3505","11,256,706 KByte","11526867164.3313","25,617 kbit/s","3202129.9158","0 %","0.0000","100 %","0000009999"
"26.03.2019 07:00:00 PM - 08:00:00 PM","43551.0416666667","33,370,943 KByte","34171845440.2917","75,943 kbit/s","9492917.6270","29,916,660 KByte","30634660067.3420","68,082 kbit/s","8510289.7079","3,454,283 KByte","3537185372.9497","7,861 kbit/s","982627.9191","0 %","0.0000","100 %","0000009999"
"26.03.2019 08:00:00 PM - 09:00:00 PM","43551.0833333333","22,396,022 KByte","22933526651.2173","50,967 kbit/s","6370884.1892","18,590,115 KByte","19036277930.0750","42,306 kbit/s","5288236.9088","3,805,907 KByte","3897248721.1423","8,661 kbit/s","1082647.2804","0 %","0.0000","100 %","0000009999"
"26.03.2019 09:00:00 PM - 10:00:00 PM","43551.1250000000","18,824,643 KByte","19276434011.9900","42,840 kbit/s","5354981.5019","15,969,616 KByte","16352887253.0857","36,343 kbit/s","4542822.0120","2,855,026 KByte","2923546758.9043","6,497 kbit/s","812159.4899","0 %","0.0000","100 %","0000009999"
"26.03.2019 10:00:00 PM - 11:00:00 PM","43551.1666666667","4,558,408 KByte","4667809885.0640","10,374 kbit/s","1296700.3036","3,992,678 KByte","4088501852.5077","9,086 kbit/s","1135770.6771","565,731 KByte","579308032.5563","1,287 kbit/s","160929.6266","0 %","0.0000","100 %","0000009999"
"26.03.2019 11:00:00 PM - 12:00:00 AM","43551.2083333333","5,287,646 KByte","5414549478.2233","12,033 kbit/s","1504158.5118","4,910,982 KByte","5028846073.1770","11,176 kbit/s","1397010.3434","376,663 KByte","385703405.0463","857 kbit/s","107148.1685","0 %","0.0000","100 %","0000009999"
"27.03.2019 12:00:00 AM - 01:00:00 AM","43551.2500000000","2,803,297 KByte","2870576199.0207","6,380 kbit/s","797450.9469","2,532,758 KByte","2593543911.7117","5,764 kbit/s","720490.9066","270,539 KByte","277032287.3091","616 kbit/s","76960.0403","0 %","0.0000","100 %","0000009999"
"27.03.2019 01:00:00 AM - 02:00:00 AM","43551.2916666667","1,899,634 KByte","1945225677.0836","4,323 kbit/s","540386.9992","1,705,337 KByte","1746264704.4540","3,881 kbit/s","485115.3028","194,298 KByte","198960972.6296","442 kbit/s","55271.6963","0 %","0.0000","100 %","0000009999"
"27.03.2019 02:00:00 AM - 03:00:00 AM","43551.3333333333","2,661,367 KByte","2725240259.6058","6,057 kbit/s","757067.9633","2,464,905 KByte","2524062391.2940","5,609 kbit/s","701181.0306","196,463 KByte","201177868.3118","447 kbit/s","55886.9327","0 %","0.0000","100 %","0000009999"
"27.03.2019 03:00:00 AM - 04:00:00 AM","43551.3750000000","3,102,789 KByte","3177255507.4393","7,061 kbit/s","882644.5280","2,922,246 KByte","2992380037.7983","6,650 kbit/s","831285.9510","180,542 KByte","184875469.6410","411 kbit/s","51358.5770","0 %","0.0000","100 %","0000009999"
"27.03.2019 04:00:00 AM - 05:00:00 AM","43551.4166666667","2,052,230 KByte","2101483301.9392","4,670 kbit/s","583784.2806","1,884,549 KByte","1929777772.2407","4,289 kbit/s","536085.1202","167,681 KByte","171705529.6986","382 kbit/s","47699.1604","0 %","0.0000","100 %","0000009999"
"27.03.2019 05:00:00 AM - 06:00:00 AM","43551.4583333333","1,422,666 KByte","1456809706.9143","3,238 kbit/s","404699.7155","1,297,354 KByte","1328490323.2881","2,952 kbit/s","369052.7688","125,312 KByte","128319383.6262","285 kbit/s","35646.9468","0 %","0.0000","100 %","0000009999"
"27.03.2019 06:00:00 AM - 07:00:00 AM","43551.5000000000","6,352,344 KByte","6504800753.2023","14,456 kbit/s","1807024.6250","5,867,953 KByte","6008784186.7317","13,354 kbit/s","1669231.9109","484,391 KByte","496016566.4707","1,102 kbit/s","137792.7140","0 %","0.0000","100 %","0000009999"
"27.03.2019 07:00:00 AM - 08:00:00 AM","43551.5416666667","14,689,091 KByte","15041628734.0172","33,428 kbit/s","4178531.9868","12,982,459 KByte","13294037992.3901","29,544 kbit/s","3693055.0519","1,706,632 KByte","1747590741.6272","3,884 kbit/s","485476.9349","0 %","0.0000","100 %","0000009999"
"27.03.2019 08:00:00 AM - 09:00:00 AM","43551.5833333333","24,610,924 KByte","25201585966.9179","56,008 kbit/s","7000965.6188","20,972,779 KByte","21476126047.7501","47,728 kbit/s","5966038.0217","3,638,144 KByte","3725459919.1678","8,279 kbit/s","1034927.5971","0 %","0.0000","100 %","0000009999"
"27.03.2019 09:00:00 AM - 10:00:00 AM","43551.6250000000","36,995,482 KByte","37883374028.1432","84,192 kbit/s","10524007.2195","28,009,402 KByte","28681627168.6605","63,742 kbit/s","7967760.5053","8,986,081 KByte","9201746859.4827","20,450 kbit/s","2556246.7142","0 %","0.0000","100 %","0000009999"
"27.03.2019 10:00:00 AM - 11:00:00 AM","43551.6666666667","37,438,715 KByte","38337244316.4267","85,200 kbit/s","10650003.6993","30,903,240 KByte","31644917434.3758","70,327 kbit/s","8790889.7405","6,535,475 KByte","6692326882.0509","14,873 kbit/s","1859113.9588","0 %","0.0000","100 %","0000009999"
"27.03.2019 11:00:00 AM - 12:00:00 PM","43551.7083333333","46,324,605 KByte","47436395941.4429","105,422 kbit/s","13177728.3752","32,864,368 KByte","33653112751.2175","74,790 kbit/s","9348762.0637","13,460,237 KByte","13783283190.2254","30,632 kbit/s","3828966.3115","0 %","0.0000","100 %","0000009999"
"27.03.2019 12:00:00 PM - 01:00:00 PM","43551.7500000000","39,437,073 KByte","40383562549.6794","89,748 kbit/s","11218528.8160","32,594,702 KByte","33376974489.3830","74,177 kbit/s","9272102.9662","6,842,371 KByte","7006588060.2964","15,571 kbit/s","1946425.8499","0 %","0.0000","100 %","0000009999"
"27.03.2019 01:00:00 PM - 02:00:00 PM","43551.7916666667","36,321,422 KByte","37193135664.2533","82,659 kbit/s","10332316.3006","33,401,441 KByte","34203075844.9012","76,013 kbit/s","9501672.6009","2,919,980 KByte","2990059819.3522","6,645 kbit/s","830643.6997","0 %","0.0000","100 %","0000009999"
"27.03.2019 02:00:00 PM - 03:00:00 PM","43551.8333333333","38,768,584 KByte","39699029937.9102","88,227 kbit/s","11028396.7147","34,920,018 KByte","35758097964.1747","79,469 kbit/s","9933605.1971","3,848,566 KByte","3940931973.7355","8,758 kbit/s","1094791.5176","0 %","0.0000","100 %","0000009999"
"27.03.2019 03:00:00 PM - 04:00:00 PM","43551.8750000000","42,212,213 KByte","43225305787.9878","96,064 kbit/s","12007963.3383","34,890,947 KByte","35728330156.3732","79,402 kbit/s","9925308.1230","7,321,265 KByte","7496975631.6147","16,661 kbit/s","2082655.2153","0 %","0.0000","100 %","0000009999"
"27.03.2019 04:00:00 PM - 05:00:00 PM","43551.9166666667","35,125,537 KByte","35968549695.8267","79,936 kbit/s","9991985.4478","32,215,745 KByte","32988922517.6891","73,314 kbit/s","9164251.4509","2,909,792 KByte","2979627178.1377","6,622 kbit/s","827733.9969","0 %","0.0000","100 %","0000009999"
"27.03.2019 05:00:00 PM - 06:00:00 PM","43551.9583333333","30,349,632 KByte","31078023443.9059","69,068 kbit/s","8633455.7810","26,797,953 KByte","27441103663.4936","60,985 kbit/s","7623121.7049","3,551,679 KByte","3636919780.4123","8,083 kbit/s","1010334.0761","0 %","0.0000","100 %","0000009999"
"27.03.2019 06:00:00 PM - 07:00:00 PM","43552.0000000000","27,739,957 KByte","28405716405.8915","63,129 kbit/s","7891068.6096","23,899,313 KByte","24472896958.6042","54,388 kbit/s","6798536.8232","3,840,644 KByte","3932819447.2873","8,740 kbit/s","1092531.7864","0 %","0.0000","100 %","0000009999"
"27.03.2019 07:00:00 PM - 08:00:00 PM","43552.0416666667","22,654,228 KByte","23197929641.7160","54,268 kbit/s","6783555.9070","20,826,816 KByte","21326659486.6597","49,891 kbit/s","6236357.6910","1,827,412 KByte","1871270155.0562","4,378 kbit/s","547198.2160","1 %","1.2600","99 %","0000009874"
"27.03.2019 08:00:00 PM - 09:00:00 PM","43552.0833333333","1,648,495 KByte","1688058763.2495","20,621 kbit/s","2577661.1948","1,334,535 KByte","1366563967.5598","16,694 kbit/s","2086739.5058","313,960 KByte","321494795.6898","3,927 kbit/s","490921.6890","67 %","66.8000","92 %","0000009166"
"27.03.2019 09:00:00 PM - 10:00:00 PM","43552.1250000000","821,993 KByte","841720756.4263","14,608 kbit/s","1826056.5277","702,691 KByte","719555637.9457","12,488 kbit/s","1561027.5256","119,302 KByte","122165118.4807","2,120 kbit/s","265029.0020","83 %","82.8400","96 %","0000009555"
"27.03.2019 10:00:00 PM - 11:00:00 PM","43552.1666666667","2,770,106 KByte","2836588985.2479","8,048 kbit/s","1005971.8008","2,340,316 KByte","2396483433.1060","6,799 kbit/s","849892.1653","429,791 KByte","440105552.1419","1,249 kbit/s","156079.6355","15 %","14.5200","98 %","0000009750"
"27.03.2019 11:00:00 PM - 12:00:00 AM","43552.2083333333","953,010 KByte","975882111.1534","2,169 kbit/s","271099.4497","642,924 KByte","658354146.6963","1,463 kbit/s","182890.3767","310,086 KByte","317527964.4571","706 kbit/s","88209.0731","0 %","0.0000","100 %","0000009999"
"28.03.2019 12:00:00 AM - 01:00:00 AM","43552.2500000000","1,810,212 KByte","1853656639.1027","4,120 kbit/s","514943.2427","1,545,697 KByte","1582794223.5130","3,518 kbit/s","439698.0394","264,514 KByte","270862415.5897","602 kbit/s","75245.2033","0 %","0.0000","100 %","0000009999"
"28.03.2019 01:00:00 AM - 02:00:00 AM","43552.2916666667","1,424,830 KByte","1459025869.2641","3,243 kbit/s","405320.9922","1,234,729 KByte","1264362606.4076","2,810 kbit/s","351243.0567","190,101 KByte","194663262.8565","433 kbit/s","54077.9355","0 %","0.0000","100 %","0000009999"
"28.03.2019 02:00:00 AM - 03:00:00 AM","43552.3333333333","1,674,476 KByte","1714663301.0045","3,811 kbit/s","476332.4095","1,497,605 KByte","1533547796.7193","3,408 kbit/s","426018.6339","176,871 KByte","181115504.2851","403 kbit/s","50313.7756","0 %","0.0000","100 %","0000009999"
"28.03.2019 03:00:00 AM - 04:00:00 AM","43552.3750000000","1,080,479 KByte","1106410379.1542","2,459 kbit/s","307359.2684","937,957 KByte","960467580.0753","2,135 kbit/s","266816.5613","142,522 KByte","145942799.0788","324 kbit/s","40542.7071","0 %","0.0000","100 %","0000009999"
"28.03.2019 04:00:00 AM - 05:00:00 AM","43552.4166666667","1,234,143 KByte","1263762814.2093","2,809 kbit/s","351075.4577","1,084,977 KByte","1111016760.3311","2,469 kbit/s","308642.3443","149,166 KByte","152746053.8782","339 kbit/s","42433.1134","0 %","0.0000","100 %","0000009999"
