"Fecha Hora","Fecha Hora(RAW)","Trafico suma (volumen)","Trafico suma (volumen)(RAW)","Trafico suma (velocidad)","Trafico suma (velocidad)(RAW)","Trafico in (volumen)","Trafico in (volumen)(RAW)","Trafico in (velocidad)","Trafico in (velocidad)(RAW)","Trafico out (volumen)","Trafico out (volumen)(RAW)","Trafico out (velocidad)","Trafico out (velocidad)(RAW)","Downtime","Downtime(RAW)","Cobertura","Cobertura(RAW)"
"19.05.2019 10:00:00 AM - 11:00:00 AM","43604.6666666667","2,575,575 KByte","2637388570.2252","5,861 kbit/s","732664.9212","2,351,851 KByte","2408295683.3703","5,352 kbit/s","669023.0583","223,724 KByte","229092886.8548","509 kbit/s","63641.8629","0 %","0.0000","100 %","0000009999"
"19.05.2019 11:00:00 AM - 12:00:00 PM","43604.7083333333","2,779,296 KByte","2845998931.8096","6,325 kbit/s","790614.5549","2,580,558 KByte","2642491804.4240","5,873 kbit/s","734080.5573","198,737 KByte","203507127.3856","452 kbit/s","56533.9977","0 %","0.0000","100 %","0000009999"
"19.05.2019 12:00:00 PM - 01:00:00 PM","43604.7500000000","2,428,102 KByte","2486376128.5389","5,526 kbit/s","690717.5955","2,248,540 KByte","2302504654.3197","5,117 kbit/s","639637.9294","179,562 KByte","183871474.2193","409 kbit/s","51079.6661","0 %","0.0000","100 %","0000009999"
"19.05.2019 01:00:00 PM - 02:00:00 PM","43604.7916666667","2,681,422 KByte","2745775651.9320","6,102 kbit/s","762770.5479","2,468,152 KByte","2527387270.3923","5,617 kbit/s","702102.7270","213,270 KByte","218388381.5397","485 kbit/s","60667.8209","0 %","0.0000","100 %","0000009999"
"19.05.2019 02:00:00 PM - 03:00:00 PM","43604.8333333333","4,763,328 KByte","4877647872.0980","10,840 kbit/s","1355018.8689","4,506,817 KByte","4614980262.0100","10,256 kbit/s","1282049.3604","256,511 KByte","262667610.0880","584 kbit/s","72969.5085","0 %","0.0000","100 %","0000009999"
"19.05.2019 03:00:00 PM - 04:00:00 PM","43604.8750000000","4,082,303 KByte","4180277779.7131","9,290 kbit/s","1161291.4981","3,808,525 KByte","3899929240.3959","8,667 kbit/s","1083409.9810","273,778 KByte","280348539.3173","623 kbit/s","77881.5171","0 %","0.0000","100 %","0000009999"
"19.05.2019 04:00:00 PM - 05:00:00 PM","43604.9166666667","4,935,848 KByte","5054308605.8560","11,233 kbit/s","1404079.9187","4,668,090 KByte","4780123910.1825","10,623 kbit/s","1327911.7907","267,758 KByte","274184695.6734","609 kbit/s","76168.1281","0 %","0.0000","100 %","0000009999"
"19.05.2019 05:00:00 PM - 06:00:00 PM","43604.9583333333","6,176,750 KByte","6324992276.1679","14,057 kbit/s","1757083.8418","5,485,945 KByte","5617607796.6276","12,485 kbit/s","1560572.3229","690,805 KByte","707384479.5403","1,572 kbit/s","196511.5189","0 %","0.0000","100 %","0000009999"
"19.05.2019 06:00:00 PM - 07:00:00 PM","43605.0000000000","2,863,613 KByte","2932340006.6118","6,517 kbit/s","814606.7746","2,625,512 KByte","2688524735.4555","5,975 kbit/s","746874.6661","238,101 KByte","243815271.1563","542 kbit/s","67732.1086","0 %","0.0000","100 %","0000009999"
"19.05.2019 07:00:00 PM - 08:00:00 PM","43605.0416666667","2,342,637 KByte","2398859816.3664","5,331 kbit/s","666405.4828","2,119,914 KByte","2170792103.9019","4,824 kbit/s","603048.0606","222,722 KByte","228067712.4644","507 kbit/s","63357.4221","0 %","0.0000","100 %","0000009999"
"19.05.2019 08:00:00 PM - 09:00:00 PM","43605.0833333333","2,030,357 KByte","2079085285.9897","4,621 kbit/s","577570.2170","1,849,258 KByte","1893640512.8789","4,208 kbit/s","526053.6301","181,098 KByte","185444773.1108","412 kbit/s","51516.5869","0 %","0.0000","100 %","0000009999"
"19.05.2019 09:00:00 PM - 10:00:00 PM","43605.1250000000","1,562,544 KByte","1600045089.9061","3,556 kbit/s","444494.0106","1,375,661 KByte","1408676739.6523","3,131 kbit/s","391331.7053","186,883 KByte","191368350.2538","425 kbit/s","53162.3053","0 %","0.0000","100 %","0000009999"
"19.05.2019 10:00:00 PM - 11:00:00 PM","43605.1666666667","1,725,527 KByte","1766940092.9732","3,927 kbit/s","490856.2337","1,485,334 KByte","1520982064.5261","3,380 kbit/s","422529.0550","240,193 KByte","245958028.4471","547 kbit/s","68327.1787","0 %","0.0000","100 %","0000009999"
"19.05.2019 11:00:00 PM - 12:00:00 AM","43605.2083333333","1,548,205 KByte","1585362075.6982","3,523 kbit/s","440416.2791","1,271,766 KByte","1302288664.5394","2,894 kbit/s","361778.0044","276,439 KByte","283073411.1588","629 kbit/s","78638.2747","0 %","0.0000","100 %","0000009999"
"20.05.2019 12:00:00 AM - 01:00:00 AM","43605.2500000000","1,158,126 KByte","1185920965.3054","2,636 kbit/s","329449.9445","1,001,159 KByte","1025187281.9075","2,278 kbit/s","284797.9781","156,966 KByte","160733683.3978","357 kbit/s","44651.9664","0 %","0.0000","100 %","0000009999"
"20.05.2019 01:00:00 AM - 02:00:00 AM","43605.2916666667","1,263,017 KByte","1293329871.1640","2,874 kbit/s","359288.2382","1,126,683 KByte","1153723117.8811","2,564 kbit/s","320505.3526","136,335 KByte","139606753.2830","310 kbit/s","38782.8856","0 %","0.0000","100 %","0000009999"
"20.05.2019 02:00:00 AM - 03:00:00 AM","43605.3333333333","2,500,300 KByte","2560306773.8394","5,690 kbit/s","711257.5732","2,333,719 KByte","2389727884.1718","5,311 kbit/s","663870.4678","166,581 KByte","170578889.6676","379 kbit/s","47387.1055","0 %","0.0000","100 %","0000009999"
"20.05.2019 03:00:00 AM - 04:00:00 AM","43605.3750000000","1,867,099 KByte","1911909804.9622","4,249 kbit/s","531124.4159","1,725,611 KByte","1767025600.1921","3,927 kbit/s","490875.8966","141,488 KByte","144884204.7702","322 kbit/s","40248.5193","0 %","0.0000","100 %","0000009999"
"20.05.2019 04:00:00 AM - 05:00:00 AM","43605.4166666667","2,216,963 KByte","2270170569.2309","5,045 kbit/s","630651.9866","2,029,707 KByte","2078420435.7400","4,619 kbit/s","577383.9176","187,256 KByte","191750133.4909","426 kbit/s","53268.0690","0 %","0.0000","100 %","0000009999"
"20.05.2019 05:00:00 AM - 06:00:00 AM","43605.4583333333","1,471,058 KByte","1506363507.6446","3,348 kbit/s","418466.8551","1,281,571 KByte","1312328675.3697","2,917 kbit/s","364564.0981","189,487 KByte","194034832.2749","431 kbit/s","53902.7570","0 %","0.0000","100 %","0000009999"
"20.05.2019 06:00:00 AM - 07:00:00 AM","43605.5000000000","33,794,019 KByte","34605075907.1589","76,907 kbit/s","9613322.1955","27,484,839 KByte","28144475389.0943","62,548 kbit/s","7818561.3771","6,309,180 KByte","6460600518.0646","14,358 kbit/s","1794760.8184","0 %","0.0000","100 %","0000009999"
"20.05.2019 07:00:00 AM - 08:00:00 AM","43605.5416666667","70,539,420 KByte","72232366055.7382","160,530 kbit/s","20066218.3115","59,902,826 KByte","61340493493.5667","136,324 kbit/s","17040446.0076","10,636,594 KByte","10891872562.1715","24,206 kbit/s","3025772.3039","0 %","0.0000","100 %","0000009999"
"20.05.2019 08:00:00 AM - 09:00:00 AM","43605.5833333333","101,227,702 KByte","103657167223.7387","230,367 kbit/s","28795897.2430","87,516,071 KByte","89616456768.1675","199,163 kbit/s","24895396.5220","13,711,631 KByte","14040710455.5712","31,204 kbit/s","3900500.7210","0 %","0.0000","100 %","0000009999"
"20.05.2019 09:00:00 AM - 10:00:00 AM","43605.6250000000","110,000,112 KByte","112640114528.3870","250,332 kbit/s","31291441.4018","89,827,519 KByte","91983378950.6175","204,424 kbit/s","25552997.0333","20,172,593 KByte","20656735577.7695","45,908 kbit/s","5738444.3685","0 %","0.0000","100 %","0000009999"
"20.05.2019 10:00:00 AM - 11:00:00 AM","43605.6666666667","159,105,538 KByte","162924070476.4951","362,083 kbit/s","45260332.2147","126,039,934 KByte","129064892078.6679","286,834 kbit/s","35854247.1695","33,065,604 KByte","33859178397.8273","75,249 kbit/s","9406085.0451","0 %","0.0000","100 %","0000009999"
"20.05.2019 11:00:00 AM - 12:00:00 PM","43605.7083333333","147,846,079 KByte","151394385062.8399","336,455 kbit/s","42056916.4700","122,162,012 KByte","125093900629.7663","278,006 kbit/s","34750718.9749","25,684,067 KByte","26300484433.0736","58,450 kbit/s","7306197.4951","0 %","0.0000","100 %","0000009999"
"20.05.2019 12:00:00 PM - 01:00:00 PM","43605.7500000000","153,912,541 KByte","157606441962.5532","350,262 kbit/s","43782729.2978","135,018,083 KByte","138258517401.5678","307,263 kbit/s","38407917.6278","18,894,458 KByte","19347924560.9854","42,998 kbit/s","5374811.6700","0 %","0.0000","100 %","0000009999"
"20.05.2019 01:00:00 PM - 02:00:00 PM","43605.7916666667","163,222,168 KByte","167139500253.4250","371,453 kbit/s","46431637.2392","145,085,958 KByte","148568021131.7636","330,180 kbit/s","41272448.7752","18,136,210 KByte","18571479121.6613","41,274 kbit/s","5159188.4639","0 %","0.0000","100 %","0000009999"
"20.05.2019 02:00:00 PM - 03:00:00 PM","43605.8333333333","137,070,250 KByte","140359935936.2403","311,938 kbit/s","38992228.7575","122,691,430 KByte","125636023816.1522","279,215 kbit/s","34901900.9460","14,378,820 KByte","14723912120.0881","32,723 kbit/s","4090327.8116","0 %","0.0000","100 %","0000009999"
"20.05.2019 03:00:00 PM - 04:00:00 PM","43605.8750000000","147,291,294 KByte","150826285530.2779","335,196 kbit/s","41899449.2711","124,418,088 KByte","127404122555.8553","283,142 kbit/s","35392786.8156","22,873,206 KByte","23422162974.4226","52,053 kbit/s","6506662.4555","0 %","0.0000","100 %","0000009999"
"20.05.2019 04:00:00 PM - 05:00:00 PM","43605.9166666667","135,290,124 KByte","138537086522.9681","307,883 kbit/s","38485410.4399","121,935,168 KByte","124861612170.3828","277,491 kbit/s","34686382.6371","13,354,955 KByte","13675474352.5854","30,392 kbit/s","3799027.8028","0 %","0.0000","100 %","0000009999"
"20.05.2019 05:00:00 PM - 06:00:00 PM","43605.9583333333","118,839,831 KByte","121691986912.6368","270,448 kbit/s","33806052.9633","99,615,878 KByte","102006658601.5404","226,700 kbit/s","28337465.6852","19,223,953 KByte","19685328311.0963","43,749 kbit/s","5468587.2782","0 %","0.0000","100 %","0000009999"
"20.05.2019 06:00:00 PM - 07:00:00 PM","43606.0000000000","122,012,647 KByte","124940950287.4822","277,670 kbit/s","34708808.3384","100,356,511 KByte","102765067631.9516","228,386 kbit/s","28548310.4467","21,656,135 KByte","22175882655.5307","49,284 kbit/s","6160497.8916","0 %","0.0000","100 %","0000009999"
"20.05.2019 07:00:00 PM - 08:00:00 PM","43606.0416666667","78,784,573 KByte","80675403100.6743","179,295 kbit/s","22411826.3570","69,833,692 KByte","71509700724.3620","158,925 kbit/s","19865571.5854","8,950,881 KByte","9165702376.3123","20,370 kbit/s","2546254.7716","0 %","0.0000","100 %","0000009999"
"20.05.2019 08:00:00 PM - 09:00:00 PM","43606.0833333333","47,590,196 KByte","48732360502.9393","108,303 kbit/s","13537819.7479","42,763,098 KByte","43789411932.9493","97,317 kbit/s","12164671.6781","4,827,098 KByte","4942948569.9900","10,985 kbit/s","1373148.0698","0 %","0.0000","100 %","0000009999"
"20.05.2019 09:00:00 PM - 10:00:00 PM","43606.1250000000","37,099,878 KByte","37990275420.3290","84,428 kbit/s","10553557.8539","33,107,383 KByte","33901960309.5500","75,343 kbit/s","9417839.0530","3,992,495 KByte","4088315110.7790","9,086 kbit/s","1135718.8009","0 %","0.0000","100 %","0000009999"
"20.05.2019 10:00:00 PM - 11:00:00 PM","43606.1666666667","7,041,071 KByte","7210056596.6500","16,024 kbit/s","2002971.5410","6,500,013 KByte","6656013514.0227","14,792 kbit/s","1849057.0034","541,058 KByte","554043082.6273","1,231 kbit/s","153914.5376","0 %","0.0000","100 %","0000009999"
"20.05.2019 11:00:00 PM - 12:00:00 AM","43606.2083333333","2,815,449 KByte","2883019431.7309","6,407 kbit/s","800912.1480","2,588,233 KByte","2650350802.0240","5,890 kbit/s","736276.0481","227,215 KByte","232668629.7069","517 kbit/s","64636.0999","0 %","0.0000","100 %","0000009999"
"21.05.2019 12:00:00 AM - 01:00:00 AM","43606.2500000000","2,603,000 KByte","2665471730.2579","5,924 kbit/s","740466.4058","2,394,543 KByte","2452011736.6231","5,449 kbit/s","681167.3510","208,457 KByte","213459993.6348","474 kbit/s","59299.0548","0 %","0.0000","100 %","0000009999"
"21.05.2019 01:00:00 AM - 02:00:00 AM","43606.2916666667","2,197,956 KByte","2250707445.3102","5,002 kbit/s","625252.0905","1,968,283 KByte","2015521689.1622","4,479 kbit/s","559916.9063","229,674 KByte","235185756.1480","523 kbit/s","65335.1843","0 %","0.0000","100 %","0000009999"
"21.05.2019 02:00:00 AM - 03:00:00 AM","43606.3333333333","2,799,290 KByte","2866472754.7200","6,370 kbit/s","796306.5788","2,620,571 KByte","2683464201.5633","5,964 kbit/s","745466.7741","178,719 KByte","183008553.1567","407 kbit/s","50839.8046","0 %","0.0000","100 %","0000009999"
"21.05.2019 03:00:00 AM - 04:00:00 AM","43606.3750000000","3,278,891 KByte","3357583895.9073","7,462 kbit/s","932742.5128","2,922,427 KByte","2992565146.9053","6,651 kbit/s","831339.6839","356,464 KByte","365018749.0020","811 kbit/s","101402.8289","0 %","0.0000","100 %","0000009999"
"21.05.2019 04:00:00 AM - 05:00:00 AM","43606.4166666667","2,798,899 KByte","2866073012.1970","6,369 kbit/s","796186.6830","2,629,971 KByte","2693090694.1457","5,985 kbit/s","748132.7020","168,928 KByte","172982318.0513","384 kbit/s","48053.9810","0 %","0.0000","100 %","0000009999"
"21.05.2019 05:00:00 AM - 06:00:00 AM","43606.4583333333","1,871,111 KByte","1916017436.3480","4,258 kbit/s","532266.9857","1,603,183 KByte","1641659586.4639","3,648 kbit/s","456050.7556","267,928 KByte","274357849.8841","610 kbit/s","76216.2301","0 %","0.0000","100 %","0000009999"
"21.05.2019 06:00:00 AM - 07:00:00 AM","43606.5000000000","30,983,383 KByte","31726984583.1998","70,511 kbit/s","8813932.6664","27,399,418 KByte","28057004469.5841","62,355 kbit/s","7794391.7918","3,583,965 KByte","3669980113.6156","8,156 kbit/s","1019540.8745","0 %","0.0000","100 %","0000009999"
"21.05.2019 07:00:00 AM - 08:00:00 AM","43606.5416666667","71,658,109 KByte","73377903606.3607","163,076 kbit/s","20384449.7059","63,742,309 KByte","65272124277.5999","145,061 kbit/s","18132656.6874","7,915,800 KByte","8105779328.7608","18,014 kbit/s","2251793.0185","0 %","0.0000","100 %","0000009999"
"21.05.2019 08:00:00 AM - 09:00:00 AM","43606.5833333333","123,342,046 KByte","126302255395.2958","280,693 kbit/s","35086591.3264","109,567,573 KByte","112197194321.7269","249,346 kbit/s","31168224.9285","13,774,474 KByte","14105061073.5689","31,347 kbit/s","3918366.3979","0 %","0.0000","100 %","0000009999"
"21.05.2019 09:00:00 AM - 10:00:00 AM","43606.6250000000","129,039,915 KByte","132136873425.6193","293,658 kbit/s","36707236.1763","116,125,548 KByte","118912560953.9487","264,268 kbit/s","33033560.9289","12,914,368 KByte","13224312471.6707","29,389 kbit/s","3673675.2474","0 %","0.0000","100 %","0000009999"
"21.05.2019 10:00:00 AM - 11:00:00 AM","43606.6666666667","173,262,927 KByte","177421237143.4359","394,299 kbit/s","49287373.5373","147,283,392 KByte","150818193625.2409","335,177 kbit/s","41897084.9550","25,979,535 KByte","26603043518.1951","59,122 kbit/s","7390288.5823","0 %","0.0000","100 %","0000009999"
"21.05.2019 11:00:00 AM - 12:00:00 PM","43606.7083333333","155,956,724 KByte","159699685632.3428","354,917 kbit/s","44364597.6016","131,512,002 KByte","134668289652.5938","299,287 kbit/s","37410871.8904","24,444,723 KByte","25031395979.7490","55,630 kbit/s","6953725.7112","0 %","0.0000","100 %","0000009999"
"21.05.2019 12:00:00 PM - 01:00:00 PM","43606.7500000000","143,807,854 KByte","147259242590.2057","327,269 kbit/s","40908640.5822","126,075,497 KByte","129101308639.7803","286,915 kbit/s","35864363.6959","17,732,357 KByte","18157933950.4254","40,354 kbit/s","5044276.8863","0 %","0.0000","100 %","0000009999"
"21.05.2019 01:00:00 PM - 02:00:00 PM","43606.7916666667","157,254,852 KByte","161028968284.9270","357,873 kbit/s","44734121.0729","138,706,817 KByte","142035780722.4927","315,662 kbit/s","39457781.2874","18,548,035 KByte","18993187562.4343","42,211 kbit/s","5276339.7855","0 %","0.0000","100 %","0000009999"
"21.05.2019 02:00:00 PM - 03:00:00 PM","43606.8333333333","187,383,574 KByte","191880779524.4106","426,434 kbit/s","53304214.3506","160,878,532 KByte","164739616749.1754","366,115 kbit/s","45764436.9853","26,505,042 KByte","27141162775.2352","60,318 kbit/s","7539777.3653","0 %","0.0000","100 %","0000009999"
"21.05.2019 03:00:00 PM - 04:00:00 PM","43606.8750000000","160,794,879 KByte","164653956169.6757","365,926 kbit/s","45740767.6624","138,896,165 KByte","142229673095.6796","316,091 kbit/s","39511315.6289","21,898,714 KByte","22424283073.9962","49,836 kbit/s","6229452.0335","0 %","0.0000","100 %","0000009999"
"21.05.2019 04:00:00 PM - 05:00:00 PM","43606.9166666667","160,654,802 KByte","164510516980.4781","365,609 kbit/s","45701174.2591","136,317,729 KByte","139589354433.3384","310,224 kbit/s","38778052.1803","24,337,073 KByte","24921162547.1397","55,385 kbit/s","6923122.0788","0 %","0.0000","100 %","0000009999"
"21.05.2019 05:00:00 PM - 06:00:00 PM","43606.9583333333","120,682,752 KByte","123579137827.7396","274,644 kbit/s","34330494.5225","102,966,320 KByte","105437512137.4566","234,326 kbit/s","29290720.0724","17,716,431 KByte","18141625690.2830","40,318 kbit/s","5039774.4501","0 %","0.0000","100 %","0000009999"
"21.05.2019 06:00:00 PM - 07:00:00 PM","43607.0000000000","123,868,317 KByte","126841156289.3853","281,890 kbit/s","35236199.3614","93,211,505 KByte","95448581191.1713","212,123 kbit/s","26515409.7771","30,656,812 KByte","31392575098.2140","69,766 kbit/s","8720789.5843","0 %","0.0000","100 %","0000009999"
"21.05.2019 07:00:00 PM - 08:00:00 PM","43607.0416666667","82,287,713 KByte","84262617692.5000","187,267 kbit/s","23408363.4358","68,737,012 KByte","70386700327.6630","156,429 kbit/s","19553599.2998","13,550,701 KByte","13875917364.8370","30,838 kbit/s","3854764.1359","0 %","0.0000","100 %","0000009999"
"21.05.2019 08:00:00 PM - 09:00:00 PM","43607.0833333333","75,859,060 KByte","77679677860.4361","172,637 kbit/s","21579606.4818","63,708,451 KByte","65237453931.7634","144,985 kbit/s","18123125.9256","12,150,609 KByte","12442223928.6727","27,652 kbit/s","3456480.5562","0 %","0.0000","100 %","0000009999"
"21.05.2019 09:00:00 PM - 10:00:00 PM","43607.1250000000","42,068,285 KByte","43077923819.4313","95,736 kbit/s","11966987.4739","33,316,220 KByte","34115808902.1510","75,819 kbit/s","9477324.3833","8,752,065 KByte","8962114917.2803","19,917 kbit/s","2489663.0906","0 %","0.0000","100 %","0000009999"
"21.05.2019 10:00:00 PM - 11:00:00 PM","43607.1666666667","15,092,947 KByte","15455177921.9103","34,348 kbit/s","4293462.7669","14,034,734 KByte","14371567558.0293","31,939 kbit/s","3992434.8024","1,058,213 KByte","1083610363.8810","2,408 kbit/s","301027.9645","0 %","0.0000","100 %","0000009999"
"21.05.2019 11:00:00 PM - 12:00:00 AM","43607.2083333333","4,348,452 KByte","4452814670.4023","9,896 kbit/s","1236992.6106","4,047,979 KByte","4145130388.1473","9,212 kbit/s","1151517.8690","300,473 KByte","307684282.2550","684 kbit/s","85474.7416","0 %","0.0000","100 %","0000009999"
"22.05.2019 12:00:00 AM - 01:00:00 AM","43607.2500000000","1,564,068 KByte","1601605136.9855","3,559 kbit/s","444928.6291","1,386,254 KByte","1419524197.9766","3,155 kbit/s","394346.2348","177,813 KByte","182080939.0089","405 kbit/s","50582.3943","0 %","0.0000","100 %","0000009999"
"22.05.2019 01:00:00 AM - 02:00:00 AM","43607.2916666667","2,570,586 KByte","2632279813.6645","5,850 kbit/s","731245.7118","2,236,165 KByte","2289833367.6341","5,089 kbit/s","636114.2999","334,420 KByte","342446446.0304","761 kbit/s","95131.4119","0 %","0.0000","100 %","0000009999"
"22.05.2019 02:00:00 AM - 03:00:00 AM","43607.3333333333","3,485,534 KByte","3569186580.3383","7,932 kbit/s","991526.0982","3,282,582 KByte","3361363999.8680","7,470 kbit/s","933792.6321","202,952 KByte","207822580.4703","462 kbit/s","57733.4661","0 %","0.0000","100 %","0000009999"
"22.05.2019 03:00:00 AM - 04:00:00 AM","43607.3750000000","2,948,934 KByte","3019708473.0050","6,711 kbit/s","838880.1461","2,778,805 KByte","2845496406.1417","6,324 kbit/s","790483.7378","170,129 KByte","174212066.8633","387 kbit/s","48396.4083","0 %","0.0000","100 %","0000009999"
"22.05.2019 04:00:00 AM - 05:00:00 AM","43607.4166666667","6,951,958 KByte","7118804566.4287","15,821 kbit/s","1977594.0324","6,676,519 KByte","6836755686.3587","15,194 kbit/s","1899241.2449","275,438 KByte","282048880.0700","627 kbit/s","78352.7876","0 %","0.0000","100 %","0000009999"
"22.05.2019 05:00:00 AM - 06:00:00 AM","43607.4583333333","1,617,836 KByte","1656664222.0460","3,682 kbit/s","460220.3010","1,434,739 KByte","1469173195.8420","3,265 kbit/s","408135.4094","183,097 KByte","187491026.2040","417 kbit/s","52084.8917","0 %","0.0000","100 %","0000009999"
"22.05.2019 06:00:00 AM - 07:00:00 AM","43607.5000000000","33,537,515 KByte","34342415552.8919","76,322 kbit/s","9540275.3965","26,762,220 KByte","27404513290.5558","60,903 kbit/s","7612935.7731","6,775,295 KByte","6937902262.3361","15,419 kbit/s","1927339.6233","0 %","0.0000","100 %","0000009999"
"22.05.2019 07:00:00 AM - 08:00:00 AM","43607.5416666667","65,504,818 KByte","67076934110.8474","149,071 kbit/s","18633931.0032","57,698,914 KByte","59083687652.4693","131,307 kbit/s","16413412.0577","7,805,905 KByte","7993246458.3781","17,764 kbit/s","2220518.9455","0 %","0.0000","100 %","0000009999"
"22.05.2019 08:00:00 AM - 09:00:00 AM","43607.5833333333","99,791,646 KByte","102186645476.6757","227,100 kbit/s","28387466.0672","90,729,567 KByte","92907076677.1539","206,477 kbit/s","25809600.4059","9,062,079 KByte","9279568799.5218","20,623 kbit/s","2577865.6613","0 %","0.0000","100 %","0000009999"
"22.05.2019 09:00:00 AM - 10:00:00 AM","43607.6250000000","117,970,695 KByte","120801991872.8350","268,470 kbit/s","33558718.9762","108,849,125 KByte","111461503571.9230","247,711 kbit/s","30963937.0762","9,121,571 KByte","9340488300.9120","20,758 kbit/s","2594781.9000","0 %","0.0000","100 %","0000009999"
"22.05.2019 10:00:00 AM - 11:00:00 AM","43607.6666666667","129,642,919 KByte","132754348706.4503","295,034 kbit/s","36879281.2475","117,806,199 KByte","120633547368.2873","268,097 kbit/s","33512111.3894","11,836,720 KByte","12120801338.1630","26,937 kbit/s","3367169.8581","0 %","0.0000","100 %","0000009999"
"22.05.2019 11:00:00 AM - 12:00:00 PM","43607.7083333333","113,679,566 KByte","116407875348.2007","258,706 kbit/s","32338305.6175","100,587,403 KByte","103001500765.2920","228,912 kbit/s","28613991.9730","13,092,163 KByte","13406374582.9087","29,795 kbit/s","3724313.6445","0 %","0.0000","100 %","0000009999"
"22.05.2019 12:00:00 PM - 01:00:00 PM","43607.7500000000","124,209,154 KByte","127190173457.3417","282,668 kbit/s","35333548.2005","103,489,513 KByte","105973261788.1123","235,516 kbit/s","29439470.4526","20,719,640 KByte","21216911669.2293","47,153 kbit/s","5894077.7479","0 %","0.0000","100 %","0000009999"
"22.05.2019 01:00:00 PM - 02:00:00 PM","43607.7916666667","150,071,141 KByte","153672847945.7015","341,523 kbit/s","42690341.1513","133,081,304 KByte","136275255007.1633","302,858 kbit/s","37857287.1168","16,989,837 KByte","17397592938.5382","38,664 kbit/s","4833054.0345","0 %","0.0000","100 %","0000009999"
"22.05.2019 02:00:00 PM - 03:00:00 PM","43607.8333333333","157,139,009 KByte","160910344808.5500","357,608 kbit/s","44701043.0893","141,175,497 KByte","144563708775.9206","321,279 kbit/s","40159932.4321","15,963,512 KByte","16346636032.6294","36,329 kbit/s","4541110.6572","0 %","0.0000","100 %","0000009999"
"22.05.2019 03:00:00 PM - 04:00:00 PM","43607.8750000000","141,041,207 KByte","144426196308.6474","320,976 kbit/s","40121954.2594","118,809,352 KByte","121660776402.1457","270,381 kbit/s","33797664.3485","22,231,855 KByte","22765419906.5016","50,594 kbit/s","6324289.9109","0 %","0.0000","100 %","0000009999"
"22.05.2019 04:00:00 PM - 05:00:00 PM","43607.9166666667","116,672,848 KByte","119472996767.9904","265,516 kbit/s","33189524.9542","101,261,363 KByte","103691635695.0544","230,444 kbit/s","28805472.5632","15,411,485 KByte","15781361072.9361","35,072 kbit/s","4384052.3910","0 %","0.0000","100 %","0000009999"
"22.05.2019 05:00:00 PM - 06:00:00 PM","43607.9583333333","111,637,949 KByte","114317260097.4679","254,061 kbit/s","31757617.3708","95,802,877 KByte","98102145829.1090","218,024 kbit/s","27253018.5542","15,835,073 KByte","16215114268.3589","36,037 kbit/s","4504598.8167","0 %","0.0000","100 %","0000009999"
"22.05.2019 06:00:00 PM - 07:00:00 PM","43608.0000000000","125,260,861 KByte","128267121740.8493","285,061 kbit/s","35632626.4451","108,371,398 KByte","110972311961.2808","246,625 kbit/s","30828125.5883","16,889,463 KByte","17294809779.5685","38,436 kbit/s","4804500.8569","0 %","0.0000","100 %","0000009999"
"22.05.2019 07:00:00 PM - 08:00:00 PM","43608.0416666667","95,354,429 KByte","97642934863.9003","217,000 kbit/s","27124996.4897","80,414,744 KByte","82344698065.4736","183,001 kbit/s","22875179.3367","14,939,684 KByte","15298236798.4267","33,999 kbit/s","4249817.1530","0 %","0.0000","100 %","0000009999"
"22.05.2019 08:00:00 PM - 09:00:00 PM","43608.0833333333","62,065,778 KByte","63555356706.1252","141,246 kbit/s","17655786.1111","53,654,825 KByte","54942540325.9923","122,105 kbit/s","15263131.0824","8,410,953 KByte","8612816380.1329","19,141 kbit/s","2392655.0287","0 %","0.0000","100 %","0000009999"
"22.05.2019 09:00:00 PM - 10:00:00 PM","43608.1250000000","43,274,053 KByte","44312630052.8663","98,480 kbit/s","12309987.1526","34,655,544 KByte","35487276798.2507","78,867 kbit/s","9858316.2621","8,618,509 KByte","8825353254.6157","19,613 kbit/s","2451670.8905","0 %","0.0000","100 %","0000009999"
"22.05.2019 10:00:00 PM - 11:00:00 PM","43608.1666666667","8,450,297 KByte","8653104137.0272","19,231 kbit/s","2403840.3581","7,819,446 KByte","8007112883.1727","17,795 kbit/s","2224383.3884","630,851 KByte","645991253.8545","1,436 kbit/s","179456.9697","0 %","0.0000","100 %","0000009999"
"22.05.2019 11:00:00 PM - 12:00:00 AM","43608.2083333333","3,803,536 KByte","3894820371.2725","8,656 kbit/s","1081975.6958","3,139,959 KByte","3215317766.3720","7,146 kbit/s","893210.8148","663,577 KByte","679502604.9005","1,510 kbit/s","188764.8809","0 %","0.0000","100 %","0000009999"
"23.05.2019 12:00:00 AM - 01:00:00 AM","43608.2500000000","2,818,812 KByte","2886463076.7127","6,415 kbit/s","801862.1209","2,528,812 KByte","2589503296.0343","5,755 kbit/s","719366.4183","290,000 KByte","296959780.6783","660 kbit/s","82495.7026","0 %","0.0000","100 %","0000009999"
"23.05.2019 01:00:00 AM - 02:00:00 AM","43608.2916666667","2,730,768 KByte","2796306244.5893","6,215 kbit/s","776816.4693","2,518,477 KByte","2578920105.7940","5,731 kbit/s","716426.3983","212,291 KByte","217386138.7954","483 kbit/s","60390.0711","0 %","0.0000","100 %","0000009999"
