"Fecha Hora","Fecha Hora(RAW)","Trafico suma (volumen)","Trafico suma (volumen)(RAW)","Trafico suma (velocidad)","Trafico suma (velocidad)(RAW)","Trafico in (volumen)","Trafico in (volumen)(RAW)","Trafico in (velocidad)","Trafico in (velocidad)(RAW)","Trafico out (volumen)","Trafico out (volumen)(RAW)","Trafico out (velocidad)","Trafico out (velocidad)(RAW)","Downtime","Downtime(RAW)","Cobertura","Cobertura(RAW)"
"09.02.2019 11:00:00 PM - 12:00:00 AM","43506.2083333333","4,903,737 KByte","5021426417.7783","11,160 kbit/s","1394937.5423","3,228,948 KByte","3306442563.3137","7,348 kbit/s","918520.0537","1,674,789 KByte","1714983854.4647","3,811 kbit/s","476417.4886","0 %","0.0000","100 %","0000009999"
"10.02.2019 12:00:00 AM - 01:00:00 AM","43506.2500000000","3,923,365 KByte","4017525346.0175","8,929 kbit/s","1116075.3693","2,925,685 KByte","2995901163.3962","6,658 kbit/s","832266.4350","997,680 KByte","1021624182.6213","2,270 kbit/s","283808.9343","0 %","0.0000","100 %","0000009999"
"10.02.2019 01:00:00 AM - 02:00:00 AM","43506.2916666667","2,387,738 KByte","2445043303.7375","5,434 kbit/s","679233.4115","1,088,950 KByte","1115084383.7893","2,478 kbit/s","309770.6159","1,298,788 KByte","1329958919.9482","2,956 kbit/s","369462.7956","0 %","0.0000","100 %","0000009999"
"10.02.2019 02:00:00 AM - 03:00:00 AM","43506.3333333333","3,092,945 KByte","3167175191.9480","7,039 kbit/s","879841.7628","1,678,455 KByte","1718738097.6711","3,820 kbit/s","477465.7119","1,414,489 KByte","1448437094.2769","3,219 kbit/s","402376.0509","0 %","0.0000","100 %","0000009999"
"10.02.2019 03:00:00 AM - 04:00:00 AM","43506.3750000000","1,812,842 KByte","1856350416.9017","4,126 kbit/s","515695.8682","906,195 KByte","927944030.9064","2,062 kbit/s","257783.7128","906,647 KByte","928406385.9953","2,063 kbit/s","257912.1555","0 %","0.0000","100 %","0000009999"
"10.02.2019 04:00:00 AM - 05:00:00 AM","43506.4166666667","1,714,582 KByte","1755731776.4937","3,902 kbit/s","487743.9166","1,573,832 KByte","1611603683.5740","3,582 kbit/s","447704.9986","140,750 KByte","144128092.9197","320 kbit/s","40038.9179","0 %","0.0000","100 %","0000009999"
"10.02.2019 05:00:00 AM - 06:00:00 AM","43506.4583333333","1,668,885 KByte","1708938517.4824","3,798 kbit/s","474740.7493","1,545,702 KByte","1582798855.4771","3,518 kbit/s","439699.3262","123,183 KByte","126139662.0054","280 kbit/s","35041.4231","0 %","0.0000","100 %","0000009999"
"10.02.2019 06:00:00 AM - 07:00:00 AM","43506.5000000000","2,309,203 KByte","2364624124.4402","5,255 kbit/s","656894.7758","1,899,218 KByte","1944799051.2259","4,322 kbit/s","540266.9809","409,985 KByte","419825073.2144","933 kbit/s","116627.7949","0 %","0.0000","100 %","0000009999"
"10.02.2019 07:00:00 AM - 08:00:00 AM","43506.5416666667","2,744,171 KByte","2810030967.7850","6,245 kbit/s","780622.7044","2,553,276 KByte","2614554573.8564","5,811 kbit/s","726319.6334","190,895 KByte","195476393.9286","434 kbit/s","54303.0710","0 %","0.0000","100 %","0000009999"
"10.02.2019 08:00:00 AM - 09:00:00 AM","43506.5833333333","2,130,716 KByte","2181852712.7129","4,849 kbit/s","606117.3404","1,964,868 KByte","2012025202.4286","4,472 kbit/s","558939.3626","165,847 KByte","169827510.2842","377 kbit/s","47177.9778","0 %","0.0000","100 %","0000009999"
"10.02.2019 09:00:00 AM - 10:00:00 AM","43506.6250000000","2,242,897 KByte","2296726103.7057","5,104 kbit/s","638022.0081","2,062,042 KByte","2111530732.5434","4,693 kbit/s","586575.4196","180,855 KByte","185195371.1623","412 kbit/s","51446.5884","0 %","0.0000","100 %","0000009999"
"10.02.2019 10:00:00 AM - 11:00:00 AM","43506.6666666667","2,377,327 KByte","2434382620.7046","5,410 kbit/s","676271.8721","2,185,292 KByte","2237738774.6839","4,973 kbit/s","621644.1810","192,035 KByte","196643846.0207","437 kbit/s","54627.6911","0 %","0.0000","100 %","0000009999"
"10.02.2019 11:00:00 AM - 12:00:00 PM","43506.7083333333","1,786,915 KByte","1829800958.2987","4,067 kbit/s","508318.9919","1,601,024 KByte","1639448938.6796","3,644 kbit/s","455439.1711","185,891 KByte","190352019.6190","423 kbit/s","52879.8208","0 %","0.0000","100 %","0000009999"
"10.02.2019 12:00:00 PM - 01:00:00 PM","43506.7500000000","1,458,582 KByte","1493587799.2808","3,319 kbit/s","414921.2291","1,319,450 KByte","1351116800.5670","3,003 kbit/s","375342.5435","139,132 KByte","142470998.7138","317 kbit/s","39578.6856","0 %","0.0000","100 %","0000009999"
"10.02.2019 01:00:00 PM - 02:00:00 PM","43506.7916666667","1,065,569 KByte","1091142522.4945","2,425 kbit/s","303118.7210","920,772 KByte","942870185.7545","2,095 kbit/s","261928.7572","144,797 KByte","148272336.7400","330 kbit/s","41189.9639","0 %","0.0000","100 %","0000009999"
"10.02.2019 02:00:00 PM - 03:00:00 PM","43506.8333333333","1,588,163 KByte","1626278658.8683","3,614 kbit/s","451782.9754","1,422,713 KByte","1456858505.2941","3,238 kbit/s","404717.7688","165,449 KByte","169420153.5743","377 kbit/s","47065.2066","0 %","0.0000","100 %","0000009999"
"10.02.2019 03:00:00 PM - 04:00:00 PM","43506.8750000000","2,351,898 KByte","2408343766.5992","5,352 kbit/s","669036.4158","2,173,018 KByte","2225170869.6204","4,945 kbit/s","618151.0978","178,880 KByte","183172896.9787","407 kbit/s","50885.3180","0 %","0.0000","100 %","0000009999"
"10.02.2019 04:00:00 PM - 05:00:00 PM","43506.9166666667","1,874,385 KByte","1919370664.2501","4,266 kbit/s","533198.5077","1,726,705 KByte","1768146365.0364","3,930 kbit/s","491188.6072","147,680 KByte","151224299.2137","336 kbit/s","42009.9005","0 %","0.0000","100 %","0000009999"
"10.02.2019 05:00:00 PM - 06:00:00 PM","43506.9583333333","2,261,461 KByte","2315736246.2162","5,147 kbit/s","643317.2521","2,096,166 KByte","2146473962.9255","4,770 kbit/s","596295.7715","165,295 KByte","169262283.2908","376 kbit/s","47021.4806","0 %","0.0000","100 %","0000009999"
"10.02.2019 06:00:00 PM - 07:00:00 PM","43507.0000000000","2,071,786 KByte","2121508825.1817","4,715 kbit/s","589350.5712","1,915,662 KByte","1961637850.8870","4,360 kbit/s","544938.7597","156,124 KByte","159870974.2947","355 kbit/s","44411.8115","0 %","0.0000","100 %","0000009999"
"10.02.2019 07:00:00 PM - 08:00:00 PM","43507.0416666667","2,251,991 KByte","2306039275.0415","5,125 kbit/s","640625.1893","2,103,516 KByte","2153999947.7027","4,787 kbit/s","598388.1711","148,476 KByte","152039327.3388","338 kbit/s","42237.0182","0 %","0.0000","100 %","0000009999"
"10.02.2019 08:00:00 PM - 09:00:00 PM","43507.0833333333","1,487,697 KByte","1523401727.6890","3,386 kbit/s","423200.0621","1,352,167 KByte","1384619177.9299","3,077 kbit/s","384646.3553","135,530 KByte","138782549.7591","308 kbit/s","38553.7069","0 %","0.0000","100 %","0000009999"
"10.02.2019 09:00:00 PM - 10:00:00 PM","43507.1250000000","2,412,217 KByte","2470110383.9308","5,490 kbit/s","686193.2378","2,243,169 KByte","2297004740.8390","5,105 kbit/s","638104.7303","169,048 KByte","173105643.0918","385 kbit/s","48088.5075","0 %","0.0000","100 %","0000009999"
"10.02.2019 10:00:00 PM - 11:00:00 PM","43507.1666666667","2,405,480 KByte","2463211534.7939","5,474 kbit/s","684274.8462","2,231,820 KByte","2285383837.0946","5,079 kbit/s","634874.6957","173,660 KByte","177827697.6993","395 kbit/s","49400.1505","0 %","0.0000","100 %","0000009999"
"10.02.2019 11:00:00 PM - 12:00:00 AM","43507.2083333333","2,089,803 KByte","2139958314.6756","4,756 kbit/s","594475.7996","1,926,648 KByte","1972887349.8213","4,385 kbit/s","548063.8462","163,155 KByte","167070964.8543","371 kbit/s","46411.9533","0 %","0.0000","100 %","0000009999"
"11.02.2019 12:00:00 AM - 01:00:00 AM","43507.2500000000","1,950,374 KByte","1997182678.6857","4,439 kbit/s","554822.2838","1,814,780 KByte","1858334916.8906","4,130 kbit/s","516250.0325","135,594 KByte","138847761.7951","309 kbit/s","38572.2514","0 %","0.0000","100 %","0000009999"
"11.02.2019 01:00:00 AM - 02:00:00 AM","43507.2916666667","1,516,212 KByte","1552601406.2786","3,451 kbit/s","431312.9131","1,388,572 KByte","1421897855.7501","3,160 kbit/s","395003.4463","127,640 KByte","130703550.5285","290 kbit/s","36309.4667","0 %","0.0000","100 %","0000009999"
"11.02.2019 02:00:00 AM - 03:00:00 AM","43507.3333333333","2,076,665 KByte","2126505463.9574","4,726 kbit/s","590745.1910","1,793,371 KByte","1836411858.6709","4,081 kbit/s","510156.9183","283,295 KByte","290093605.2865","645 kbit/s","80588.2727","0 %","0.0000","100 %","0000009999"
"11.02.2019 03:00:00 AM - 04:00:00 AM","43507.3750000000","2,047,427 KByte","2096565304.2748","4,659 kbit/s","582426.1689","1,862,125 KByte","1906816277.4851","4,238 kbit/s","529713.8596","185,302 KByte","189749026.7897","422 kbit/s","52712.3093","0 %","0.0000","100 %","0000009999"
"11.02.2019 04:00:00 AM - 05:00:00 AM","43507.4166666667","2,832,919 KByte","2900909085.3037","6,447 kbit/s","805870.7581","2,626,508 KByte","2689544561.2778","5,977 kbit/s","747153.8234","206,411 KByte","211364524.0259","470 kbit/s","58716.9347","0 %","0.0000","100 %","0000009999"
"11.02.2019 05:00:00 AM - 06:00:00 AM","43507.4583333333","2,265,881 KByte","2320262587.7554","5,156 kbit/s","644562.1467","2,077,589 KByte","2127451007.3061","4,728 kbit/s","590999.6548","188,293 KByte","192811580.4493","428 kbit/s","53562.4920","0 %","0.0000","100 %","0000009999"
"11.02.2019 06:00:00 AM - 07:00:00 AM","43507.5000000000","29,393,423 KByte","30098865341.8183","66,892 kbit/s","8361492.7193","26,969,452 KByte","27616718563.1391","61,376 kbit/s","7671950.0412","2,423,971 KByte","2482146778.6791","5,516 kbit/s","689542.6782","0 %","0.0000","100 %","0000009999"
"11.02.2019 07:00:00 AM - 08:00:00 AM","43507.5416666667","103,229,718 KByte","105707231159.8880","234,924 kbit/s","29365485.3196","89,829,519 KByte","91985427708.1617","204,429 kbit/s","25553566.1784","13,400,199 KByte","13721803451.7263","30,495 kbit/s","3811919.1412","0 %","0.0000","100 %","0000009999"
"11.02.2019 08:00:00 AM - 09:00:00 AM","43507.5833333333","139,298,896 KByte","142642069702.9027","317,004 kbit/s","39625438.8356","124,490,415 KByte","127478185143.3183","283,304 kbit/s","35412967.8488","14,808,481 KByte","15163884559.5843","33,700 kbit/s","4212470.9868","0 %","0.0000","100 %","0000009999"
"11.02.2019 09:00:00 AM - 10:00:00 AM","43507.6250000000","137,753,746 KByte","141059835760.3924","313,492 kbit/s","39186553.2573","123,332,467 KByte","126292446507.6767","280,673 kbit/s","35084158.8209","14,421,279 KByte","14767389252.7157","32,819 kbit/s","4102394.4364","0 %","0.0000","100 %","0000009999"
"11.02.2019 10:00:00 AM - 11:00:00 AM","43507.6666666667","142,383,828 KByte","145801039502.4609","324,026 kbit/s","40503213.9828","126,793,348 KByte","129836388513.9159","288,546 kbit/s","36068268.4066","15,590,479 KByte","15964650988.5451","35,480 kbit/s","4434945.5762","0 %","0.0000","100 %","0000009999"
"11.02.2019 11:00:00 AM - 12:00:00 PM","43507.7083333333","149,616,687 KByte","153207487780.4315","340,488 kbit/s","42560945.7903","131,755,174 KByte","134917298636.2172","299,840 kbit/s","37479942.5056","17,861,513 KByte","18290189144.2143","40,648 kbit/s","5081003.2848","0 %","0.0000","100 %","0000009999"
"11.02.2019 12:00:00 PM - 01:00:00 PM","43507.7500000000","139,997,354 KByte","143357290264.7488","318,597 kbit/s","39824566.9843","125,835,145 KByte","128855188386.4883","286,367 kbit/s","35795892.0101","14,162,209 KByte","14502101878.2606","32,229 kbit/s","4028674.9742","0 %","0.0000","100 %","0000009999"
"11.02.2019 01:00:00 PM - 02:00:00 PM","43507.7916666667","105,717,189 KByte","108254401262.2509","240,584 kbit/s","30073006.0289","92,652,145 KByte","94875796816.5911","210,852 kbit/s","26356437.9498","13,065,043 KByte","13378604445.6598","29,733 kbit/s","3716568.0791","0 %","0.0000","100 %","0000009999"
"11.02.2019 02:00:00 PM - 03:00:00 PM","43507.8333333333","107,122,252 KByte","109693185964.2517","243,780 kbit/s","30472530.2284","97,877,407 KByte","100226464697.7924","222,742 kbit/s","27842695.4996","9,244,845 KByte","9466721266.4594","21,039 kbit/s","2629834.7287","0 %","0.0000","100 %","0000009999"
"11.02.2019 03:00:00 PM - 04:00:00 PM","43507.8750000000","134,025,815 KByte","137242434132.6767","305,010 kbit/s","38126287.3735","122,430,292 KByte","125368619303.6235","278,622 kbit/s","34827712.2699","11,595,522 KByte","11873814829.0532","26,389 kbit/s","3298575.1036","0 %","0.0000","100 %","0000009999"
"11.02.2019 04:00:00 PM - 05:00:00 PM","43507.9166666667","122,990,932 KByte","125942713983.1636","279,899 kbit/s","34987391.5823","102,286,825 KByte","104741708561.7822","232,781 kbit/s","29097667.1579","20,704,107 KByte","21201005421.3814","47,118 kbit/s","5889724.4244","0 %","0.0000","100 %","0000009999"
"11.02.2019 05:00:00 PM - 06:00:00 PM","43507.9583333333","106,886,504 KByte","109451779716.7360","243,244 kbit/s","30405552.5600","92,231,665 KByte","94445224699.1627","209,894 kbit/s","26236752.3951","14,654,839 KByte","15006555017.5733","33,350 kbit/s","4168800.1649","0 %","0.0000","100 %","0000009999"
"11.02.2019 06:00:00 PM - 07:00:00 PM","43508.0000000000","106,064,546 KByte","108610095129.3925","241,375 kbit/s","30171817.5662","95,480,695 KByte","97772232164.6351","217,289 kbit/s","27161065.9064","10,583,851 KByte","10837862964.7574","24,086 kbit/s","3010751.6598","0 %","0.0000","100 %","0000009999"
"11.02.2019 07:00:00 PM - 08:00:00 PM","43508.0416666667","97,591,762 KByte","99933964452.0810","222,093 kbit/s","27761593.8051","89,863,318 KByte","92020037237.3753","204,505 kbit/s","25563109.6967","7,728,445 KByte","7913927214.7057","17,588 kbit/s","2198484.1084","0 %","0.0000","100 %","0000009999"
"11.02.2019 08:00:00 PM - 09:00:00 PM","43508.0833333333","81,850,920 KByte","83815342094.0332","186,272 kbit/s","23284044.4855","59,513,895 KByte","60942228447.3270","135,439 kbit/s","16929854.6395","22,337,025 KByte","22873113646.7062","50,834 kbit/s","6354189.8460","0 %","0.0000","100 %","0000009999"
"11.02.2019 09:00:00 PM - 10:00:00 PM","43508.1250000000","30,955,860 KByte","31698800769.6118","70,448 kbit/s","8806054.1189","25,560,286 KByte","26173733263.7692","58,169 kbit/s","7271168.1836","5,395,574 KByte","5525067505.8425","12,279 kbit/s","1534885.9353","0 %","0.0000","100 %","0000009999"
"11.02.2019 10:00:00 PM - 11:00:00 PM","43508.1666666667","6,764,406 KByte","6926751386.5516","15,394 kbit/s","1924247.2711","6,186,658 KByte","6335137690.9124","14,079 kbit/s","1759897.3506","577,748 KByte","591613695.6392","1,315 kbit/s","164349.9204","0 %","0.0000","100 %","0000009999"
"11.02.2019 11:00:00 PM - 12:00:00 AM","43508.2083333333","2,212,583 KByte","2265684624.4976","5,035 kbit/s","629407.5424","1,631,565 KByte","1670722692.1177","3,713 kbit/s","464127.0247","581,018 KByte","594961932.3799","1,322 kbit/s","165280.5177","0 %","0.0000","100 %","0000009999"
"12.02.2019 12:00:00 AM - 01:00:00 AM","43508.2500000000","2,004,014 KByte","2052110494.9323","4,561 kbit/s","570076.6159","1,865,005 KByte","1909764812.6419","4,244 kbit/s","530532.9631","139,009 KByte","142345682.2904","316 kbit/s","39543.6528","0 %","0.0000","100 %","0000009999"
"12.02.2019 01:00:00 AM - 02:00:00 AM","43508.2916666667","1,505,509 KByte","1541640914.3887","3,426 kbit/s","428268.0867","1,372,129 KByte","1405059646.6042","3,123 kbit/s","390325.7892","133,380 KByte","136581267.7845","304 kbit/s","37942.2975","0 %","0.0000","100 %","0000009999"
"12.02.2019 02:00:00 AM - 03:00:00 AM","43508.3333333333","3,160,271 KByte","3236117585.8853","7,192 kbit/s","898993.9706","2,991,948 KByte","3063754999.5397","6,809 kbit/s","851111.6172","168,323 KByte","172362586.3457","383 kbit/s","47882.3534","0 %","0.0000","100 %","0000009999"
"12.02.2019 03:00:00 AM - 04:00:00 AM","43508.3750000000","2,531,669 KByte","2592429174.7472","5,761 kbit/s","720173.2282","2,382,385 KByte","2439561947.5030","5,422 kbit/s","677706.9245","149,284 KByte","152867227.2442","340 kbit/s","42466.3037","0 %","0.0000","100 %","0000009999"
"12.02.2019 04:00:00 AM - 05:00:00 AM","43508.4166666667","2,354,337 KByte","2410841520.0700","5,358 kbit/s","669728.4297","2,087,194 KByte","2137286879.4912","4,750 kbit/s","593735.3300","267,143 KByte","273554640.5788","608 kbit/s","75993.0996","0 %","0.0000","100 %","0000009999"
"12.02.2019 05:00:00 AM - 06:00:00 AM","43508.4583333333","2,752,921 KByte","2818991092.7991","6,265 kbit/s","783109.6393","2,594,911 KByte","2657189079.7370","5,905 kbit/s","738161.3894","158,010 KByte","161802013.0622","360 kbit/s","44948.2499","0 %","0.0000","100 %","0000009999"
"12.02.2019 06:00:00 AM - 07:00:00 AM","43508.5000000000","22,294,205 KByte","22829266268.9274","50,736 kbit/s","6342026.5882","20,447,428 KByte","20938166186.5843","46,533 kbit/s","5816674.3118","1,846,777 KByte","1891100082.3431","4,203 kbit/s","525352.2764","0 %","0.0000","100 %","0000009999"
"12.02.2019 07:00:00 AM - 08:00:00 AM","43508.5416666667","114,556,438 KByte","117305793016.5872","260,702 kbit/s","32587748.6719","99,134,117 KByte","101513335828.5259","225,605 kbit/s","28200577.2243","15,422,321 KByte","15792457188.0613","35,097 kbit/s","4387171.4476","0 %","0.0000","100 %","0000009999"
"12.02.2019 08:00:00 AM - 09:00:00 AM","43508.5833333333","127,560,339 KByte","130621786882.1260","290,289 kbit/s","36286147.9712","106,874,549 KByte","109439538014.0556","243,215 kbit/s","30401814.0087","20,685,790 KByte","21182248868.0703","47,075 kbit/s","5884333.9625","0 %","0.0000","100 %","0000009999"
"12.02.2019 09:00:00 AM - 10:00:00 AM","43508.6250000000","144,881,534 KByte","148358691194.6489","329,717 kbit/s","41214640.0479","130,815,149 KByte","133954712379.2959","297,705 kbit/s","37213156.9035","14,066,386 KByte","14403978815.3531","32,012 kbit/s","4001483.1443","0 %","0.0000","100 %","0000009999"
"12.02.2019 10:00:00 AM - 11:00:00 AM","43508.6666666667","168,756,288 KByte","172806439173.8516","384,042 kbit/s","48005255.7056","148,887,247 KByte","152460541370.2874","338,826 kbit/s","42353209.2235","19,869,041 KByte","20345897803.5643","45,216 kbit/s","5652046.4821","0 %","0.0000","100 %","0000009999"
"12.02.2019 11:00:00 AM - 12:00:00 PM","43508.7083333333","214,996,247 KByte","220156156970.3554","489,281 kbit/s","61160094.3893","159,317,932 KByte","163141561859.5730","362,570 kbit/s","45321254.9649","55,678,316 KByte","57014595110.7824","126,711 kbit/s","15838839.4244","0 %","0.0000","100 %","0000009999"
"12.02.2019 12:00:00 PM - 01:00:00 PM","43508.7500000000","168,050,877 KByte","172084098442.9380","382,437 kbit/s","47804591.0102","131,724,590 KByte","134885980391.7213","299,768 kbit/s","37471034.1279","36,326,287 KByte","37198118051.2167","82,668 kbit/s","10333556.8822","0 %","0.0000","100 %","0000009999"
"12.02.2019 01:00:00 PM - 02:00:00 PM","43508.7916666667","129,510,653 KByte","132618908246.0955","294,734 kbit/s","36841758.1086","102,685,555 KByte","105150008643.8875","233,687 kbit/s","29210851.1133","26,825,097 KByte","27468899602.2079","61,047 kbit/s","7630906.9954","0 %","0.0000","100 %","0000009999"
"12.02.2019 02:00:00 PM - 03:00:00 PM","43508.8333333333","119,620,583 KByte","122491477308.2335","272,224 kbit/s","34027962.4606","106,182,173 KByte","108730545037.9935","241,642 kbit/s","30205194.5668","13,438,410 KByte","13760932270.2401","30,582 kbit/s","3822767.8938","0 %","0.0000","100 %","0000009999"
"12.02.2019 03:00:00 PM - 04:00:00 PM","43508.8750000000","157,043,335 KByte","160812375421.5102","357,389 kbit/s","44673578.8954","143,538,867 KByte","146983800140.5946","326,656 kbit/s","40832009.1953","13,504,468 KByte","13828575280.9156","30,733 kbit/s","3841569.7001","0 %","0.0000","100 %","0000009999"
"12.02.2019 04:00:00 PM - 05:00:00 PM","43508.9166666667","144,543,502 KByte","148012545824.0547","328,944 kbit/s","41118022.5641","133,475,133 KByte","136678536487.0597","303,755 kbit/s","37969424.2540","11,068,368 KByte","11334009336.9950","25,189 kbit/s","3148598.3101","0 %","0.0000","100 %","0000009999"
"12.02.2019 05:00:00 PM - 06:00:00 PM","43508.9583333333","101,506,905 KByte","103943070561.3156","231,004 kbit/s","28875481.4460","91,773,235 KByte","93975792551.9416","208,852 kbit/s","26106562.3668","9,733,670 KByte","9967278009.3740","22,151 kbit/s","2768919.0792","0 %","0.0000","100 %","0000009999"
"12.02.2019 06:00:00 PM - 07:00:00 PM","43509.0000000000","107,819,612 KByte","110407282733.4589","245,369 kbit/s","30671160.3805","95,727,195 KByte","98024647203.0146","217,850 kbit/s","27231262.2970","12,092,418 KByte","12382635530.4443","27,519 kbit/s","3439898.0836","0 %","0.0000","100 %","0000009999"
"12.02.2019 07:00:00 PM - 08:00:00 PM","43509.0416666667","115,465,864 KByte","118237045233.4903","262,768 kbit/s","32845995.8868","103,218,078 KByte","105695311832.3176","234,895 kbit/s","29361929.4261","12,247,787 KByte","12541733401.1727","27,873 kbit/s","3484066.4607","0 %","0.0000","100 %","0000009999"
"12.02.2019 08:00:00 PM - 09:00:00 PM","43509.0833333333","85,251,180 KByte","87297208467.2207","194,009 kbit/s","24251110.7717","70,115,162 KByte","71797926024.7627","159,563 kbit/s","19945419.6506","15,136,018 KByte","15499282442.4580","34,446 kbit/s","4305691.1211","0 %","0.0000","100 %","0000009999"
"12.02.2019 09:00:00 PM - 10:00:00 PM","43509.1250000000","36,069,960 KByte","36935638819.2077","82,085 kbit/s","10260640.7183","33,557,782 KByte","34363168682.5438","76,368 kbit/s","9546014.0684","2,512,178 KByte","2572470136.6638","5,717 kbit/s","714626.6499","0 %","0.0000","100 %","0000009999"
"12.02.2019 10:00:00 PM - 11:00:00 PM","43509.1666666667","5,589,738 KByte","5723892064.5973","12,721 kbit/s","1590080.4402","5,132,982 KByte","5256173454.9175","11,681 kbit/s","1460149.5812","456,756 KByte","467718609.6798","1,039 kbit/s","129930.8590","0 %","0.0000","100 %","0000009999"
"12.02.2019 11:00:00 PM - 12:00:00 AM","43509.2083333333","2,746,175 KByte","2812083691.6179","6,250 kbit/s","781195.1184","2,552,113 KByte","2613363765.0799","5,808 kbit/s","725990.8451","194,062 KByte","198719926.5380","442 kbit/s","55204.2733","0 %","0.0000","100 %","0000009999"
"13.02.2019 12:00:00 AM - 01:00:00 AM","43509.2500000000","3,948,896 KByte","4043669823.5379","8,987 kbit/s","1123335.2289","3,746,645 KByte","3836564771.2159","8,526 kbit/s","1065801.2532","202,251 KByte","207105052.3221","460 kbit/s","57533.9757","0 %","0.0000","100 %","0000009999"
"13.02.2019 01:00:00 AM - 02:00:00 AM","43509.2916666667","4,325,089 KByte","4428890996.0143","9,843 kbit/s","1230343.1923","4,126,893 KByte","4225938024.4692","9,392 kbit/s","1173962.9817","198,196 KByte","202952971.5451","451 kbit/s","56380.2106","0 %","0.0000","100 %","0000009999"
"13.02.2019 02:00:00 AM - 03:00:00 AM","43509.3333333333","3,670,716 KByte","3758812697.8715","8,354 kbit/s","1044204.5559","3,483,031 KByte","3566623831.0456","7,927 kbit/s","990814.1621","187,684 KByte","192188866.8259","427 kbit/s","53390.3938","0 %","0.0000","100 %","0000009999"
"13.02.2019 03:00:00 AM - 04:00:00 AM","43509.3750000000","4,423,136 KByte","4529291705.9680","10,066 kbit/s","1258237.9430","4,211,637 KByte","4312716632.1167","9,585 kbit/s","1198073.3537","211,499 KByte","216575073.8513","481 kbit/s","60164.5893","0 %","0.0000","100 %","0000009999"
"13.02.2019 04:00:00 AM - 05:00:00 AM","43509.4166666667","4,316,263 KByte","4419852936.3725","9,823 kbit/s","1227829.0139","4,074,997 KByte","4172796490.7667","9,274 kbit/s","1159197.0761","241,266 KByte","247056445.6059","549 kbit/s","68631.9378","0 %","0.0000","100 %","0000009999"
"13.02.2019 05:00:00 AM - 06:00:00 AM","43509.4583333333","3,060,407 KByte","3133857161.9761","6,965 kbit/s","870581.1719","2,897,614 KByte","2967157043.6300","6,594 kbit/s","824272.1103","162,793 KByte","166700118.3461","370 kbit/s","46309.0616","0 %","0.0000","100 %","0000009999"
"13.02.2019 06:00:00 AM - 07:00:00 AM","43509.5000000000","41,063,762 KByte","42049292200.6255","93,449 kbit/s","11681137.6871","38,607,238 KByte","39533811307.6335","87,859 kbit/s","10982346.4085","2,456,524 KByte","2515480892.9920","5,590 kbit/s","698791.2786","0 %","0.0000","100 %","0000009999"
"13.02.2019 07:00:00 AM - 08:00:00 AM","43509.5416666667","133,822,486 KByte","137034225909.9920","304,547 kbit/s","38068340.8599","122,282,732 KByte","125217517149.7964","278,285 kbit/s","34785639.0828","11,539,755 KByte","11816708760.1956","26,262 kbit/s","3282701.7772","0 %","0.0000","100 %","0000009999"
"13.02.2019 08:00:00 AM - 09:00:00 AM","43509.5833333333","142,378,168 KByte","145795244074.1775","324,016 kbit/s","40501941.5659","126,160,962 KByte","129188824637.4968","287,109 kbit/s","35888675.6537","16,217,206 KByte","16606419436.6807","36,906 kbit/s","4613265.9122","0 %","0.0000","100 %","0000009999"
"13.02.2019 09:00:00 AM - 10:00:00 AM","43509.6250000000","160,526,184 KByte","164378812403.5253","365,314 kbit/s","45664206.0387","141,091,102 KByte","144477288291.5603","321,085 kbit/s","40135590.2503","19,435,082 KByte","19901524111.9650","44,229 kbit/s","5528615.7884","0 %","0.0000","100 %","0000009999"
"13.02.2019 10:00:00 AM - 11:00:00 AM","43509.6666666667","185,413,409 KByte","189863330914.4617","421,953 kbit/s","52744062.9702","148,256,491 KByte","151814646506.3623","337,393 kbit/s","42174132.5013","37,156,918 KByte","38048684408.0993","84,559 kbit/s","10569930.4689","0 %","0.0000","100 %","0000009999"
"13.02.2019 11:00:00 AM - 12:00:00 PM","43509.7083333333","192,365,154 KByte","196981917494.9667","437,775 kbit/s","54721911.4688","161,426,824 KByte","165301067284.4913","367,367 kbit/s","45920917.4358","30,938,330 KByte","31680850210.4753","70,408 kbit/s","8800994.0330","0 %","0.0000","100 %","0000009999"
"13.02.2019 12:00:00 PM - 01:00:00 PM","43509.7500000000","157,459,023 KByte","161238039293.5610","358,333 kbit/s","44791579.1956","127,761,723 KByte","130828004755.8737","290,750 kbit/s","36343737.2577","29,697,299 KByte","30410034537.6873","67,583 kbit/s","8447841.9379","0 %","0.0000","100 %","0000009999"
"13.02.2019 01:00:00 PM - 02:00:00 PM","43509.7916666667","130,250,542 KByte","133376554795.3857","296,417 kbit/s","37052130.6763","105,255,803 KByte","107781942400.9048","239,535 kbit/s","29941923.6050","24,994,739 KByte","25594612394.4809","56,882 kbit/s","7110207.0713","0 %","0.0000","100 %","0000009999"
"13.02.2019 02:00:00 PM - 03:00:00 PM","43509.8333333333","136,756,982 KByte","140039149993.4876","311,223 kbit/s","38902897.7316","107,655,599 KByte","110239333666.2257","244,996 kbit/s","30624504.1034","29,101,383 KByte","29799816327.2619","66,227 kbit/s","8278393.6282","0 %","0.0000","100 %","0000009999"
